roles,companies,locations,experience,skills,Dates,PresentDate,salary
Sr.Project Manager,mycitypune,Pune,10-15 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulationSimulinkProject,30+ Days Ago,23-11-2024,Not disclosed
Quality Inspector/Engineer,mycitypune,Pune,1-5 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeEngineeringTimeQuality inspection,30+ Days Ago,23-11-2024,Not disclosed
Consultant Anaesthesiology,mycitypune,Pune,1-5 Yrs,CMOResident Medical OfficerDuty DoctorMedical Officer.NABHMedicalAnaesthesiologyConsulting,30+ Days Ago,23-11-2024,Not disclosed
Manager,mycitypune,Pune,6-10 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveSalesManagementSales executive activities,30+ Days Ago,23-11-2024,Not disclosed
CNC Plasma Machine Operator,mycitypune,Pune,5-10 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeOperatingSimulinkCNC,30+ Days Ago,23-11-2024,Not disclosed
Supervisor,mycitypune,Pune,2-6 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulinkSimulationReal time pcr,30+ Days Ago,23-11-2024,Not disclosed
CNC Turning/Turn Mill Programmer & Setter,mycitypune,Pune,6-10 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeTimeSimulationModeling,30+ Days Ago,23-11-2024,Not disclosed
Medical Professionals,mycitypune,Pune,1-5 Yrs,CMOResident Medical OfficerDuty DoctorMedical Officer.NABHMedical,30+ Days Ago,23-11-2024,Not disclosed
Consultant,mycitypune,Pune,1-5 Yrs,assembly languageJavaScriptReal Time Operating Systems.NETHTMLOracleSQLOperating,30+ Days Ago,23-11-2024,Not disclosed
Education Counselors,mycitypune,Pune,1-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducation counselingMentoring,30+ Days Ago,23-11-2024,Not disclosed
Operation Theatre Manager,mycitypune,Pune,5-10 Yrs,CMOResident Medical OfficerDuty DoctorMedical Officer.NABHManagementMedicalOperations,30+ Days Ago,23-11-2024,Not disclosed
Service Manager,mycitypune,Pune,10-15 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulationService managementSimulink,30+ Days Ago,23-11-2024,Not disclosed
Admin Assistant,mycitypune,Pune,5-10 Yrs,MISReportsTalent ManagementHuman ResourcesHR PoliciesRecruitmentTalent AcquisitionReporting,30+ Days Ago,23-11-2024,Not disclosed
Engineers,mycitypune,Pune,1-5 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSystemModelingSimulation,30+ Days Ago,23-11-2024,Not disclosed
Store Manager,mycitypune,Pune,12-17 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveSalesDevelopmentSales executive activities,30+ Days Ago,23-11-2024,Not disclosed
Sale Engineer,mycitypune,Pune,3-7 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveSales engineeringSalesDevelopment,30+ Days Ago,23-11-2024,Not disclosed
Laser Machine Cutting Operator,mycitypune,Pune,4-8 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeOperatingSimulinkProject,30+ Days Ago,23-11-2024,Not disclosed
Programmer,mycitypune,Pune,4-8 Yrs,assembly languageJavaScriptReal Time Operating Systems.NETHTMLOracleSQLTime,30+ Days Ago,23-11-2024,Not disclosed
Asst.Manager,mycitypune,Pune,5-10 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulationSimulinkProject,30+ Days Ago,23-11-2024,Not disclosed
Service engineer,mycitypune,Pune,3-7 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeTimeSimulationModeling,30+ Days Ago,23-11-2024,Not disclosed
Lab Assistant,mycitypune,Pune,8-12 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulinkProjectProject engineering,30+ Days Ago,23-11-2024,Not disclosed
Mech.Quality Control Engineer,mycitypune,Pune,4-8 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSystemModelingControl,30+ Days Ago,23-11-2024,Not disclosed
Pharmacist,mycitypune,Pune,3-7 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveSalesPharmacyDevelopment,30+ Days Ago,23-11-2024,Not disclosed
Service Advisor,mycitypune,Pune,3-7 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulinkProjectProject engineering,30+ Days Ago,23-11-2024,Not disclosed
Surveyor Road Works,mycitypune,Pune,5-10 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulinkRoad workSimulation,30+ Days Ago,23-11-2024,Not disclosed
Dairy Manager,mycitypune,Pune,2-6 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSystemModelingSimulation,30+ Days Ago,23-11-2024,Not disclosed
Sr.Marketing Engineer,mycitypune,Pune,8-12 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveSalesDistributionMarketing,30+ Days Ago,23-11-2024,Not disclosed
Manager,mycitypune,Pune,4-5 Yrs,assembly languageJavaScriptReal Time Operating Systems.NETHTMLOracleSQLManagement,30+ Days Ago,23-11-2024,Not disclosed
Chemist,mycitypune,Pune,2-6 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSystemModelingSimulation,30+ Days Ago,23-11-2024,Not disclosed
Assistants,mycitypune,Pune,3-7 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulationAssistanceSimulink,30+ Days Ago,23-11-2024,Not disclosed
Pacement Officer,mycitypune,Pune,1-5 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveDistributionMarketingSales executive activities,30+ Days Ago,23-11-2024,Not disclosed
Pouch Packing Operator,mycitypune,Pune,2-6 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeModelingProject engineeringProject,30+ Days Ago,23-11-2024,Not disclosed
Area Manager,mycitypune,Pune,5-10 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveManagementArea managementDistribution,30+ Days Ago,23-11-2024,Not disclosed
VMC Operator,mycitypune,Pune,3-7 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeModelingProject engineeringProject,30+ Days Ago,23-11-2024,Not disclosed
Office Superintendent,mycitypune,Pune,10-15 Yrs,MISReportsTalent ManagementHuman ResourcesHR PoliciesRecruitmentTalent AcquisitionPolicies,30+ Days Ago,23-11-2024,Not disclosed
Academic Coordinator,mycitypune,Pune,10-15 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCounsellingTraining,30+ Days Ago,23-11-2024,Not disclosed
Hatchery Manager/Supervisor,mycitypune,Pune,5-10 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSystemModelingSimulation,30+ Days Ago,23-11-2024,Not disclosed
Admission Counsellor,mycitypune,Pune,4-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringCounselling,30+ Days Ago,23-11-2024,Not disclosed
Blood Transfusion Officer,mycitypune,Pune,1-5 Yrs,CMOResident Medical OfficerDuty DoctorMedical Officer.NABHMedical,30+ Days Ago,23-11-2024,Not disclosed
Counselors,mycitypune,Pune,1-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducationMentoring,30+ Days Ago,23-11-2024,Not disclosed
QC Manager/Inspector,mycitypune,Pune,4-8 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeModelingProject engineeringProject,30+ Days Ago,23-11-2024,Not disclosed
Delcam Programmer,mycitypune,Pune,3-7 Yrs,assembly languageJavaScriptReal Time Operating Systems.NETHTMLOracleSQLTime,30+ Days Ago,23-11-2024,Not disclosed
CRE / CRM Executive,mycitypune,Pune,1-5 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveCRECRMSales,30+ Days Ago,23-11-2024,Not disclosed
Sr.Registrar/Registrar-ENT,mycitypune,Pune,5-10 Yrs,CMOResident Medical OfficerDuty DoctorMedical Officer.NABHMedical,30+ Days Ago,23-11-2024,Not disclosed
Labour Manager,mycitypune,Pune,5-10 Yrs,MISReportsTalent ManagementHuman ResourcesHR PoliciesRecruitmentTalent AcquisitionLabour management,30+ Days Ago,23-11-2024,Not disclosed
Regional Manager,mycitypune,Pune,15-20 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveManagementDistributionMarketing,30+ Days Ago,23-11-2024,Not disclosed
Labour Resource Manager,mycitypune,Pune,15-20 Yrs,MISReportsTalent ManagementHuman ResourcesHR PoliciesRecruitmentTalent AcquisitionResource,30+ Days Ago,23-11-2024,Not disclosed
Store Manager Centralise,mycitypune,Pune,5-10 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveStore managementStoresSales,30+ Days Ago,23-11-2024,Not disclosed
Safety Officer,mycitypune,Pune,3-7 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeTimeSimulationModeling,30+ Days Ago,23-11-2024,Not disclosed
Library Assistant,mycitypune,Pune,1-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingAssistanceCounselling,30+ Days Ago,23-11-2024,Not disclosed
RM/SRM,mycitypune,Pune,3-7 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveDistributionMarketingRM,30+ Days Ago,23-11-2024,Not disclosed
House Physician/ Clinical Assistant ICU/ SDU-Cum Accident & Emergency,mycitypune,Pune,1-5 Yrs,CMOResident Medical OfficerDuty DoctorMedical Officer.NABHICUMedicalEmergency,30+ Days Ago,23-11-2024,Not disclosed
HMC Operator,mycitypune,Pune,3-7 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeOperatingSimulinkProject,30+ Days Ago,23-11-2024,Not disclosed
CNC Press Break Operator,mycitypune,Pune,4-8 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulinkSimulationReal time pcr,30+ Days Ago,23-11-2024,Not disclosed
Design Manager,mycitypune,Pune,15-20 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulationSimulinkDesign,30+ Days Ago,23-11-2024,Not disclosed
School Counsellor,mycitypune,Pune,1-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingTrainingCounselling,30+ Days Ago,23-11-2024,Not disclosed
Area Manager,mycitypune,Pune,2-6 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveSalesManagementArea management,30+ Days Ago,23-11-2024,Not disclosed
Principal,mycitypune,Pune,12-17 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCounsellingTraining,30+ Days Ago,23-11-2024,Not disclosed
Relationship Manager,mycitypune,Pune,3-7 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveSalesDevelopmentSales executive activities,30+ Days Ago,23-11-2024,Not disclosed
Spare Part Manager/Executive,mycitypune,Pune,8-12 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveManagementDistributionMarketing,30+ Days Ago,23-11-2024,Not disclosed
R & D Executive,mycitypune,Pune,2-3 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeRTimeSimulation,30+ Days Ago,23-11-2024,Not disclosed
PRO,mycitypune,Pune,1-5 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeTimeSimulationModeling,30+ Days Ago,23-11-2024,Not disclosed
Asst.Liasoning,mycitypune,Pune,2-6 Yrs,MISReportsTalent ManagementHuman ResourcesHR PoliciesRecruitmentTalent AcquisitionManagement,30+ Days Ago,23-11-2024,Not disclosed
Librarian,mycitypune,Pune,1-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringEducation,30+ Days Ago,23-11-2024,Not disclosed
Design Engineer,mycitypune,Pune,4-8 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulinkSimulationDesign,30+ Days Ago,23-11-2024,Not disclosed
Principal,mycitypune,Pune,3-7 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringEducation,30+ Days Ago,23-11-2024,Not disclosed
Sr.Project Engineers,mycitypune,Pune,1-5 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulinkProjectProject engineering,30+ Days Ago,23-11-2024,Not disclosed
Field Staff,mycitypune,Pune,1-5 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveSalesDevelopmentSales executive activities,30+ Days Ago,23-11-2024,Not disclosed
Project Manager,mycitypune,Pune,8-12 Yrs,assembly languageJavaScriptReal Time Operating Systems.NETHTMLOracleSQLOperating,30+ Days Ago,23-11-2024,Not disclosed
Project Manager,mycitypune,Pune,8-12 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeModelingProject engineeringProject management,30+ Days Ago,23-11-2024,Not disclosed
H.R.Manager,mycitypune,Pune,3-7 Yrs,MISReportsTalent ManagementHuman ResourcesHR PoliciesRecruitmentTalent AcquisitionResource,30+ Days Ago,23-11-2024,Not disclosed
Service Engineers,mycitypune,Pune,2-6 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeModelingProject engineeringProject,30+ Days Ago,23-11-2024,Not disclosed
Car Evaluater,mycitypune,Pune,2-6 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveSalesDevelopmentMarketing,30+ Days Ago,23-11-2024,Not disclosed
Engineer E-Tendering,mycitypune,Pune,15-20 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulinkProjecte-tendering,30+ Days Ago,23-11-2024,Not disclosed
Managers-Placement,mycitypune,Pune,5-10 Yrs,MISReportsTalent ManagementHuman ResourcesHR PoliciesRecruitmentTalent AcquisitionManagement,30+ Days Ago,23-11-2024,Not disclosed
Shop Manager,mycitypune,Pune,4-8 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSystemModelingSimulation,30+ Days Ago,23-11-2024,Not disclosed
E-Commerce Executive,mycitypune,Pune,1-2 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveDistributionE-commerceMarketing,30+ Days Ago,23-11-2024,Not disclosed
Shop Floor Incharge,mycitypune,Pune,3-7 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeFlooringTimeSimulation,30+ Days Ago,23-11-2024,Not disclosed
Marketing Executive,mycitypune,Pune,2-6 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveSalesSales executive activitiesDistribution,30+ Days Ago,23-11-2024,Not disclosed
Sales Engineers,mycitypune,Pune,2-6 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveSales engineeringSalesDevelopment,30+ Days Ago,23-11-2024,Not disclosed
Sr.Denter & Painter/Body shop Manager,mycitypune,Pune,10-15 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulationBody shopSimulink,30+ Days Ago,23-11-2024,Not disclosed
Project Co ordinator,mycitypune,Pune,5-10 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeModelingProject engineeringProject,30+ Days Ago,23-11-2024,Not disclosed
Librarians,mycitypune,Pune,5-10 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringEducation,30+ Days Ago,23-11-2024,Not disclosed
System Administrators,mycitypune,Pune,4-8 Yrs,assembly languageJavaScriptReal Time Operating Systems.NETHTMLOracleSQLReal time pcr,30+ Days Ago,23-11-2024,Not disclosed
Admission Counsellor,mycitypune,Pune,2-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingAdmission counsellingTraining,30+ Days Ago,23-11-2024,Not disclosed
Engineer,mycitypune,Pune,5-10 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeModelingProject engineeringProject,30+ Days Ago,23-11-2024,Not disclosed
Senior Engineer,mycitypune,Pune,5-10 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeModelingProject engineeringProject,30+ Days Ago,23-11-2024,Not disclosed
Counselor,mycitypune,Pune,4-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCounsellingTraining,30+ Days Ago,23-11-2024,Not disclosed
Office Assistant,mycitypune,Pune,1-5 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeAssistanceTimeOffice assistance,30+ Days Ago,23-11-2024,Not disclosed
Manager Admin.,mycitypune,Pune,2-6 Yrs,MISReportsTalent ManagementHuman ResourcesHR PoliciesRecruitmentTalent AcquisitionReporting,30+ Days Ago,23-11-2024,Not disclosed
PRT/TGT/PGT,mycitypune,Pune,1-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingPRTMentoring,30+ Days Ago,23-11-2024,Not disclosed
Sr./Jr. Engineer,mycitypune,Pune,10-15 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulationSimulinkProject,30+ Days Ago,23-11-2024,Not disclosed
Auto Elctrician,mycitypune,Pune,6-10 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulinkProjectProject engineering,30+ Days Ago,23-11-2024,Not disclosed
Manager,mycitypune,Pune,5-10 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeManagementSimulinkProject,30+ Days Ago,23-11-2024,Not disclosed
Project Manager,mycitypune,Pune,10-15 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulinkSimulationProject management,30+ Days Ago,23-11-2024,Not disclosed
Sr.Admin Manager,mycitypune,Pune,10-15 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeManagementTimeSimulation,30+ Days Ago,23-11-2024,Not disclosed
Bodyshop Manager,mycitypune,Pune,10-15 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeManagementTimeSimulation,30+ Days Ago,23-11-2024,Not disclosed
Vice Principal,mycitypune,Pune,3-7 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducationMentoring,30+ Days Ago,23-11-2024,Not disclosed
Workshop Manager,mycitypune,Pune,10-15 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSimulinkSimulationReal time pcr,30+ Days Ago,23-11-2024,Not disclosed
PGT/TGT,mycitypune,Pune,3-7 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringPGT,30+ Days Ago,23-11-2024,Not disclosed
Admin Assistant Manager,mycitypune,Pune,2-6 Yrs,MISReportsTalent ManagementHuman ResourcesHR PoliciesRecruitmentTalent AcquisitionResource,30+ Days Ago,23-11-2024,Not disclosed
ICU in Charge,mycitypune,Pune,5-10 Yrs,Nurse.InchargeNursingintensive careAnesthesiaNICUICUMedical,30+ Days Ago,23-11-2024,Not disclosed
Principal,mycitypune,Pune,5-10 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringCounselling,30+ Days Ago,23-11-2024,Not disclosed
Project & Design Manager,mycitypune,Pune,4-8 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeManagementSimulinkProject,30+ Days Ago,23-11-2024,Not disclosed
Manager-Marketing & BD,mycitypune,Pune,15-20 Yrs,marketing executivedistributorssales strategyBusiness Developmentsales executiveSalesDevelopmentSales executive activities,30+ Days Ago,23-11-2024,Not disclosed
Centreless Grinding Operator,mycitypune,Pune,4-8 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeOperatingSimulinkProject,30+ Days Ago,23-11-2024,Not disclosed
Service Engineer,mycitypune,Pune,4-8 Yrs,Real Time Simulation SystemAutoCADProject EngineerSimulink ModelingAdobeSystemModelingService engineering,30+ Days Ago,23-11-2024,Not disclosed
