roles,companies,locations,experience,skills,Dates,PresentDate,salary
Project Locator (Property Locator),Fashion Tv,Mumbai,4-8 Yrs,Market analysisNetworkingLegalMarket researchCustomer serviceProperty managementTransaction processingResearch,30+ Days Ago,24-11-2024,Not disclosed
F & B Controller,Fashion Tv,Mumbai,4-8 Yrs,Team managementFinancial reportingComplianceFinancial analysisAccountingTime managementAnalyticalReconciliation,30+ Days Ago,24-11-2024,Not disclosed
Franchise Sales Manager,Fashion Tv,Mumbai,1-4 Yrs,TrainingBusiness administrationDue diligenceSalesfranchise salesComplianceStrategic planningMS Office,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer,Fashion Tv,Mumbai,1-4 Yrs,GraphicsGraphic designingPublishingIllustratoradobe creative suiteCorporate identitySocial mediaPackaging,30+ Days Ago,24-11-2024,Not disclosed
Senior Account Manager (PR) - BFSI,"Daniel J. Edelman Holdings, Inc.",Mumbai,8-10 Yrs,Business administrationPublic relationsEmployee developmentBfsiProject managementDirectorExecutive managementManagement,30+ Days Ago,24-11-2024,Not disclosed
Account Manager - Health Sector,"Daniel J. Edelman Holdings, Inc.",Mumbai,4-6 Yrs,Manager Client ServicingPublic relationsProject managementManager TechnologyHealthcareAccount managementClient relationshipManagement,30+ Days Ago,24-11-2024,Not disclosed
Marketing Executive,TennisCricket.in,Navi Mumbai,6-11 Yrs,digital contentSalesTime managementBusiness Development ManagerManager TechnologyTechnology marketingMarketing ExecutiveClient management,30+ Days Ago,24-11-2024,Not disclosed
Sales Executive,The Adroit,"Mumbai, Navi Mumbai",1-3 Yrs,Cold callingLead generationNetworkingRelationship buildingMarket intelligenceESICSoftware salesSales Executive,30+ Days Ago,24-11-2024,Not disclosed
Human Resource Talent Acquisition.,Fashion Tv,Mumbai,1-4 Yrs,Talent acquisitionSocial mediaDatabaseHRManagementRecruitmentResourceAcquisition,30+ Days Ago,24-11-2024,Not disclosed
Senior Automation Engineer,Ixie Gaming,Mumbai,6-9 Yrs,SANAutomationLinuxSOCShell scriptingJavascriptSeleniumInformation technology,30+ Days Ago,24-11-2024,Not disclosed
WordPress Developer,Brain Candy,Mumbai,1-4 Yrs,CSSWordpressJavascriptPHPHTMLWeb designingbootstrapCore PHP,30+ Days Ago,24-11-2024,Not disclosed
Group Account,THE SMALL BIG IDEA (TSBI),Mumbai,4-9 Yrs,Display advertisingAccounts HeadSocial mediaAnalyticalMarketing campaignsDatabaseSEMCustomer experience,30+ Days Ago,24-11-2024,Not disclosed
Digital Planner/Buyer,THE SMALL BIG IDEA (TSBI),Mumbai,1-2 Yrs,Digital mediaDisplay advertisingGoogle AnalyticsProject managementBillingReconciliationMedia DirectorBudgeting,30+ Days Ago,24-11-2024,Not disclosed
QC Executive,T7E,Mumbai,6-11 Yrs,Test case executionAnalyticalStandard operating proceduresManager TechnologyManager Quality ControlJIRAInformation technologyUser acceptance testing,30+ Days Ago,24-11-2024,Not disclosed
Talent Acquisition Specialist - Human Resource,Fashion Tv,Mumbai,5-7 Yrs,Relationship managementNetworkingTalent acquisitionStaffingSocial mediaMarket researchHRManagement,30+ Days Ago,24-11-2024,Not disclosed
Sourcing and Closing Manager - End-to-End Sales,Fashion Tv,Mumbai,5-7 Yrs,Cold callingOnline researchLead generationInterpersonal skillsSalesNetworkingReal estate salesMarket research,30+ Days Ago,24-11-2024,Not disclosed
Business Development Manager,Fashion Tv,Mumbai,2-6 Yrs,Sales HeadMarket analysisSales strategyTeam managementSocial mediaCustomer serviceLicensingCustomer engagement,30+ Days Ago,24-11-2024,Not disclosed
Associate Analytics,Games2win,Mumbai,2-7 Yrs,UsageExcelBusiness analyticsAnalyticalIntellectual propertyCommerceAdvertisingAnalytics,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer,Fashion Tv,Mumbai,1-3 Yrs,PrintingGraphic designingIllustratoradobe creative suiteCreative designingCorel DrawResearchPhotoshop,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager,Sony Pictures,Mumbai,1-4 Yrs,GraphicsDigital mediahuman capitalUsageTime managementSenior Manager PlanningAd salesProgramming,30+ Days Ago,24-11-2024,Not disclosed
SEM Executive – Digital Marketing,Being Digitalz,Mumbai,6-11 Yrs,Customer acquisitionPPCGoogle AnalyticsOnline marketingSocial mediaJavascriptGoogle AdWordsHTML,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer,8K Entertainment And Media Production,Mumbai,6-10 Yrs,3DManagement RepresentativeCost managementRepresentativeManagementCostGraphicsGraphic designing,30+ Days Ago,24-11-2024,Not disclosed
Customer Relationship Executive,Cowrks,Mumbai,1-3 Yrs,Business administrationCustomer Relation ExecutiveSales operationsHospitality managementProject managementService industryCustomer serviceEvent planning,30+ Days Ago,24-11-2024,Not disclosed
Social Media Marketing Professional,Mediainfini,Mumbai,1-3 Yrs,digital marketingbrandingbusiness developmentadvertisingmedialinkedinmedia strategysales,30+ Days Ago,24-11-2024,Not disclosed
Proofreader,Games2win,Mumbai,2-4 Yrs,PrintingGraphic designingUsageInterpersonal skillsTranslationPublishingIntellectual propertyManagement,30+ Days Ago,24-11-2024,Not disclosed
Sr Sales Executive,Eduonix Learning Solutions,Mumbai,2-5 Yrs,Senior Sales ExecutiveSRSeniorSales,30+ Days Ago,24-11-2024,Not disclosed
Franchisee Sales Manager,Fashion Tv,Mumbai,2-6 Yrs,Relationship managementPromotional campaignsAnalytical skillsLead generationMarket analysisSalesSenior managementfranchise sales,30+ Days Ago,24-11-2024,Not disclosed
Servicing & Business Development (Streaming & TV),Ormax Media,Mumbai,3-8 Yrs,Senior ExecutiveConsultingHRAssociate Senior ExecutiveServicingAnalyticsRegional accountsConsulting Associate,30+ Days Ago,24-11-2024,Not disclosed
Manager Client Servicing,Signpost India,Mumbai,8-13 Yrs,Digital mediaManager Client ServicingPublic relationsadvertising agencyClient Service AssociateISODiversity and InclusionGenetics,30+ Days Ago,24-11-2024,Not disclosed
Senior Manager Business,Signpost India,Mumbai,8-12 Yrs,Process monitoringPublic relationsadvertising agencySalesISODiversity and InclusionGeneticsSales process,30+ Days Ago,24-11-2024,Not disclosed
MIS Executive,T7E,Mumbai,1-4 Yrs,Data analysisInterpersonal skillsJunior StaffMySQLTroubleshootingApplication softwareStrategy developmentMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Copywriter & Senior Copywriter,Big Trunk Communications,Mumbai,2-5 Yrs,digital marketingbrandingcontent editingboxmedialinkedinadvertisingenglish language,30+ Days Ago,24-11-2024,Not disclosed
Business Development Manager B2B - Real Estate,Fashion Tv,Mumbai,6-20 Yrs,HospitalityCVSNetworkingSales operationsCustomer retentionRegional salesCustomer serviceSales process,30+ Days Ago,24-11-2024,Not disclosed
B2B Marketing Manager,Fashion Tv,Mumbai,5-10 Yrs,Social media marketingPPCBrand managementEmail marketingSocial mediaMarket researchSEMSEO,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer Executive,Fashion Tv,Mumbai,1-4 Yrs,GraphicsDigital mediaPublishingIllustratoradobe creative suiteSocial mediaAnimationVideo editing,30+ Days Ago,24-11-2024,Not disclosed
Public Relation Manager,Fashion Tv,Mumbai,5-15 Yrs,Promotional campaignsPublic relationsProject managementMedia relationsJournalismManagementPrint mediaMonitoring,30+ Days Ago,24-11-2024,Not disclosed
"Pay-per-click Marketing, Search Engine Optimisation",Envigo,Mumbai,11-16 Yrs,Health insuranceOnline salesChannel managementBudgetingSEODigital marketingdigital transformationSearch engine optimization,30+ Days Ago,24-11-2024,Not disclosed
Build Supervisor,Double Negative,Mumbai,1-4 Yrs,SupervisorBuildSupervision,30+ Days Ago,24-11-2024,Not disclosed
Sr Fashion Content Curator,Games2win,Mumbai,8-13 Yrs,UsageFocusIntellectual propertyMentorAdvertisingAuditingMentoringFashion,30+ Days Ago,24-11-2024,Not disclosed
Sales & Marketing Executive,Stars Cubo Media Entertainment,Mumbai,2-3 Yrs,Direct salesExecutive Sales & MarketingDigital salesNetworkingAnalyticalProgrammingOnline advertisingManagement,30+ Days Ago,24-11-2024,Not disclosed
Technical Engineer,Fiber Optic Sensing Solutions,Mumbai,2-6 Yrs,Analytical skillsAnalytical SkillAnalyticsAnalyticalTechnical,30+ Days Ago,24-11-2024,Not disclosed
Sales and Marketing Executive,Fiber Optic Sensing Solutions,Mumbai,4-9 Yrs,Executive Sales & MarketingTechnical marketingMonitoring ExecutiveCustomer relationshipMS OfficeEvent marketingMarketing researchProduct support,30+ Days Ago,24-11-2024,Not disclosed
Product Development Engineer,Fiber Optic Sensing Solutions,Mumbai,2-4 Yrs,Embedded CPrototypeAnalyticalInstrumentationLabviewTelecommunicationProduct designSensors,30+ Days Ago,24-11-2024,Not disclosed
Pre - Sales Executive,Fiber Optic Sensing Solutions,Mumbai,2-5 Yrs,Business administrationOutboundConsultative salesPre Sales ExecutiveSalesCustomer serviceCustomer complaintsManagement,30+ Days Ago,24-11-2024,Not disclosed
Marketing Manager,Fiber Optic Sensing Solutions,Mumbai,4-9 Yrs,TrainingTechnical marketingElectronicsResearchEvent marketingMarketing researchProduct supportMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager Techno Commercial Sales,Fiber Optic Sensing Solutions,Mumbai,2-3 Yrs,Field operationsService levelCustomer managementAnalyticalResource allocationRelationshipbusiness case developmentCustomer relationship,30+ Days Ago,24-11-2024,Not disclosed
App Store Optimization Sr Manager,Games2win,Mumbai,8-13 Yrs,GraphicsAnalyticalRPGResearchManagementSEOMonitoringTesting,30+ Days Ago,24-11-2024,Not disclosed
Logistics & Operations Manager,Quidich Innovation Labs,Mumbai,2-5 Yrs,GraphicsComputer visionC++Process improvementMachine learningAnimationBudgetingIT management,30+ Days Ago,24-11-2024,Not disclosed
AE/Hunter,Netcore Cloud,Mumbai,1-3 Yrs,Product engineeringPenetrationNetworkingRelationship buildingAgileSales processDigital marketingCustomer engagement,30+ Days Ago,24-11-2024,Not disclosed
Manager/Sr Manager - Business Analytics,Flexmoney,Mumbai,6-7 Yrs,EMIHome appliancesProduct engineeringAnalyticalBusiness analyticsConsumer financeDigital marketingAnalytics,30+ Days Ago,24-11-2024,Not disclosed
Project Coordinator,Games2win,Mumbai,5-10 Yrs,Project CoordinatorQCProject coordinationIntellectual propertyProject planningManagementJIRAAdvertising,30+ Days Ago,24-11-2024,Not disclosed
Accounting Analyst,Aleph,Mumbai,2-4 Yrs,US GAAPFinancial reportingAnalyticalProcess improvementReconciliationGAAPBudgetingOracle,30+ Days Ago,24-11-2024,Not disclosed
"Workday, Advanced Compensation",Monks Property,Mumbai,3-7 Yrs,PayrollHRISManagementCompensation managementWorkdayCompensation,30+ Days Ago,24-11-2024,Not disclosed
Sales Associate,Fashion Tv,Mumbai,1-4 Yrs,Interpersonal skillsSalesSales analyticsInventory managementCustomer serviceSales AssociateMerchandisingInventory,30+ Days Ago,24-11-2024,Not disclosed
Business Development Executive,Fashion Tv,Mumbai,1-4 Yrs,Business administrationSales strategySalesTime managementMarket researchBusiness Development ExecutiveSales processMS Office,30+ Days Ago,24-11-2024,Not disclosed
Accounting Analyst,IMS &amp; HTTPOOL,Mumbai,1-3 Yrs,US GAAPFinancial reportingAnalyticalProcess improvementReconciliationGAAPBudgetingOracle,30+ Days Ago,24-11-2024,Not disclosed
Visualizer,Kinnect,Mumbai,1-5 Yrs,PhotographyTrainingDigital mediaMedia marketingIllustratorSocial mediaConceptualizationPhotoshop,30+ Days Ago,24-11-2024,Not disclosed
ORM Executive,Kinnect,Mumbai,1-2 Yrs,Social media analyticsReport generationBasicExcelSenior ExecutiveCreative writingAdvertising managementMS Office,30+ Days Ago,24-11-2024,Not disclosed
Account Executive,Kinnect,Mumbai,1-2 Yrs,Social media analyticsManager Client ServicingClient coordinationConsumer insightsAccount managementCreative writingAccounts ExecutiveMS Office,30+ Days Ago,24-11-2024,Not disclosed
Web Designer,24x7online,Mumbai,1-3 Yrs,SIDECSSLayout designSoftware designBackendWeb technologiesTime managementWeb designing,30+ Days Ago,24-11-2024,Not disclosed
Environment Artist,Futureworks Media,Mumbai,2-5 Yrs,Creative directionTexturingMayaAnimationVFXVRAYTroubleshooting3DSmax,30+ Days Ago,24-11-2024,Not disclosed
Sr . YouTube Manager,Cocoma Digital,Mumbai,3-8 Yrs,Content optimizationAnalyticalChannel managementMentorManagementSEOAnalyticsTesting,30+ Days Ago,24-11-2024,Not disclosed
Sr . HR Manager,Cocoma Digital,Mumbai,6-8 Yrs,Data analysisTeam managementPerformance managementTalent acquisitionEmployee managementProject managementEmployee engagementSuccession planning,30+ Days Ago,24-11-2024,Not disclosed
Mindshare Fulcrum | Manager - MIS Automation,Essencemediacom,Mumbai,4-8 Yrs,SQL queriesAutomationSQL databaseDatabase managementManagement systemsMISData qualityManager MIS,30+ Days Ago,24-11-2024,Not disclosed
Strategist,Scenic Communication,Mumbai,6-7 Yrs,Analytical skillsManager Client ServicingTeam managementStrategic planningDigital communicationMS OfficeIntegrated marketing communicationMarketing communication,30+ Days Ago,24-11-2024,Not disclosed
Social Media Executive,Scenic Communication,Mumbai,4-5 Yrs,Social media marketingGraphic designingMedia managementSocial Media ExecutiveBrand awarenessDigital communicationVideo editingScheduling,30+ Days Ago,24-11-2024,Not disclosed
SEO Executive,Scenic Communication,Mumbai,6-7 Yrs,Analytical skillsGoogle AnalyticsWeb analyticsDigital communicationLink buildingSEODigital marketingIntegrated marketing communication,30+ Days Ago,24-11-2024,Not disclosed
Mid-Level Researcher,Scenic Communication,Mumbai,6-7 Yrs,Analytical skillsClaimsScript writingDigital communicationJournalismResearchIntegrated marketing communicationStatistics,30+ Days Ago,24-11-2024,Not disclosed
Content Writer Podcast Script and Social Media Content,Scenic Communication,Mumbai,4-5 Yrs,Content strategyPolitical scienceScript writingSocial mediaPublic administrationDigital communicationIntegrated marketing communicationProof reading,30+ Days Ago,24-11-2024,Not disclosed
Product Specialist - Vertoz,Vertoz,Mumbai,1-4 Yrs,Product managementSales operationsAgileManager Technologyproduct life cycleScrumOnline advertisingdigital advertising,30+ Days Ago,24-11-2024,Not disclosed
Manager Investor Relations - Vertoz,Vertoz,Mumbai,3-5 Yrs,Relationship managementInterpersonal skillsExcelInvestor relationsFinancial marketsFinancial analysisAnalyticalStrategic planning,30+ Days Ago,24-11-2024,Not disclosed
Ad Sales - Adzurite,Vertoz,Mumbai,1-4 Yrs,NSEPPCMedia salesSocial mediaAd salesMarket intelligenceVASCatering,30+ Days Ago,24-11-2024,Not disclosed
Social Media Associate,Wife,Mumbai,1-3 Yrs,GraphicsHealth insuranceMavenMedia managementTranslationsocial media associateSchedulingManagement,30+ Days Ago,24-11-2024,Not disclosed
Senior Copywriter,Wife,Mumbai,3-5 Yrs,Health insuranceEquityMarket researchMentorGrowth strategyResearch analysisAdvertisingFact,30+ Days Ago,24-11-2024,Not disclosed
Senior Brand Strategist,Wife,Mumbai,3-5 Yrs,Health insuranceBrand planningEquityMarket researchMentorGrowth strategyResearchMS Office,30+ Days Ago,24-11-2024,Not disclosed
Office Administrator,Wife,Mumbai,4-5 Yrs,HousekeepingAdministrationHealth insuranceHead Business DevelopmentComplianceOffice AdministratorManagementOperations,30+ Days Ago,24-11-2024,Not disclosed
Design Lead,Wife,Mumbai,1-3 Yrs,GraphicsGraphic designingAdobe PremiereIllustratorTool designAnimationGrowth strategyAdobe After Effects,30+ Days Ago,24-11-2024,Not disclosed
Associate Graphic Designer,Wife,Mumbai,4-5 Yrs,GraphicsHealth insuranceGraphic designingAdobe PremiereComplianceIllustratorTool designAnimation,30+ Days Ago,24-11-2024,Not disclosed
PPC Specialist / Google Ads Specialists,DiTech Creative Digital Marketing,Mumbai,3-5 Yrs,PPCData analysisGoogle AnalyticsCampaign managementSocial mediaSchedulingAdvertising managementBid management,30+ Days Ago,24-11-2024,Not disclosed
B2B digital marketing,Target Edge,Mumbai,5-10 Yrs,Manager Quality AssuranceLinuxMySQLWordpressCMSPHPWindowsSEO,30+ Days Ago,24-11-2024,Not disclosed
Sr. Copywriter -,BC Web Wise,Mumbai,3-5 Yrs,Content strategyadvertising agencyContent managementIntegrated marketingManagement systemsTime managementSocial mediaMarket research,30+ Days Ago,24-11-2024,Not disclosed
Risk Analyst,Interpublic Group (IPG),Mumbai,2-6 Yrs,Manager Internal AuditComplianceRisk analyticsRisk assessmentAnalyticalRisk AnalystManagementRisk management,30+ Days Ago,24-11-2024,Not disclosed
GroupM Nexus | Senior Manager - Reporting,Essencemediacom,Mumbai,6-10 Yrs,Process automationTrainingnexusScalabilityMISAutomation toolsPerformance analysisBudgeting,30+ Days Ago,24-11-2024,Not disclosed
Android Developer,Fashion Tv,Mumbai,1-4 Yrs,Mobile developmentCodingSQLiteDeploymentJSONAndroid SDKAndroidAndroid Application Development,30+ Days Ago,24-11-2024,Not disclosed
Interaction Designer,PaperPlane,"Mumbai, Mumbai",2-3 Yrs,developmentwebsiteoptimizationbrandingphotoshophtmlgraphicscorel draw,30+ Days Ago,24-11-2024,Not disclosed
Client Leader,Wavemaker,Mumbai,10-12 Yrs,Team managementMedia strategySocial mediaStrategic planningE-commerceSuccession planningData analyticsInvestment management,30+ Days Ago,24-11-2024,Not disclosed
Senior Interior Designer - Commercial & Retail Exposure,Fashion Tv,Mumbai,3-7 Yrs,HospitalityRetailAutoCADPlanning coordinationSocial mediaGoogle Sketchupcommercial projectsInterior designing,30+ Days Ago,24-11-2024,Not disclosed
Legal - Recovery Matters Specialist,Fashion Tv,Mumbai,2-5 Yrs,Analytical skillsLegal ExecutiveExcelMISSocial mediaMS WordHRLegal documentation,30+ Days Ago,24-11-2024,Not disclosed
Full-Stack Developer,Fashion Tv,Mumbai,1-5 Yrs,jQueryCodingMySQLWeb developmentDebuggingJavascriptPHPHTML,30+ Days Ago,24-11-2024,Not disclosed
