roles,companies,locations,experience,skills,Dates,PresentDate,salary
Billing Executive Location:,Traveltime Car Rental,Pune,0-2 Yrs,MIS reportingService taxBilling Executivedata reportingMISBillingMIS preparationMIS Executive,30+ Days Ago,24-11-2024,Not disclosed
ELECTRONICS ENGINNER,Gluck International,Pune,0-2 Yrs,Electronics,30+ Days Ago,24-11-2024,Not disclosed
Mobilizer Cum Placement officer Funfirst,Funfirst Global Skillers,Pune,0-4 Yrs,NetworkingReport writingSupervisionReportingPlacementWritingMobilisation,30+ Days Ago,24-11-2024,Not disclosed
Design Engineer,Trimasys Control Solutions,Pune,0-3 Yrs,Electrical engineering3DElectrical designAutoCADTool designDesignDesign engineeringElectricals,30+ Days Ago,24-11-2024,Not disclosed
System Engineer,Trimasys Control Solutions,Pune,0-5 Yrs,AutomationPLCElectronicsInstrumentationElectricalsSystem engineeringInstrumentsSystem,30+ Days Ago,24-11-2024,Not disclosed
Mechanical Engineer,EduCADD,Pune,0-3 Yrs,PDFSheet metalCADMechanicalManager TechnologyTestingMetalTechnology management,30+ Days Ago,24-11-2024,Not disclosed
Fixture Design Engineer,EduCADD,Pune,0-4 Yrs,CATIAPLMSAPPDFCADLayout preparationRaw materialAutomotive,30+ Days Ago,24-11-2024,Not disclosed
Electrical Engineer,EduCADD,Pune,0-3 Yrs,autocad draftingFire alarm systemPDFNetworkingAutoCADCADMS WordManagement,30+ Days Ago,24-11-2024,Not disclosed
Admin Executive,TranslationPanacea,Pune,0-3 Yrs,PayrollProject managementESICCustomer serviceMS Officeadmin executiveTestingOffice,30+ Days Ago,24-11-2024,Not disclosed
DTP Executive,TranslationPanacea,Pune,0-3 Yrs,DTPTypesettingPayrollExecutiveIllustratorCorel DrawESICAdobe,30+ Days Ago,24-11-2024,Not disclosed
Proof Reader,TranslationPanacea,Pune,0-3 Yrs,Interpersonal skillsQuality checkTestingCheckSoftware testingInterpersonalReaderInterpersonal Skill,30+ Days Ago,24-11-2024,Not disclosed
Voice Over,TranslationPanacea,Pune,0-3 Yrs,E-learningTranslationCorporateUPSGermanVoice oversVoice,30+ Days Ago,24-11-2024,Not disclosed
Spanish Language Executive,TranslationPanacea,Pune,0-2 Yrs,ExcelExecutiveInternet browsingSpanishLanguagesSpanish TranslationInternetBrowsing,30+ Days Ago,24-11-2024,Not disclosed
HEAD HR For MNC automotive company,mnc automotive,Pune(Chakan),10-15 Yrs,Contract Labour ManagementAdministrationPayrollIndustrial RelationsStatutory ComplianceIRERTime Office Management,11 Days Ago,24-11-2024,Not disclosed
Sales & Marketing Executive,Celeste Trading Corporation,Pune,25 Nov - 01 Dec,Daily ReportsSales And MarketingField MarketingFollow UpsMarketing ManagementMarketing StrategyEnquiry ManagementMonthly Reports,25 Days Ago,24-11-2024,Not disclosed
"Research Scientist, PhD. (Organic Chemistry)",Synthink Research Chemicals,Pune,0-2 Yrs,Organic synthesisTrainingOrganic chemistryProject reportsResearchchemistryreportingproject audit,30+ Days Ago,24-11-2024,Not disclosed
Research Chemist,Synthink Research Chemicals,Pune,0-2 Yrs,Organic chemistryProject reportsResearchchemistryreportingproject auditproject,30+ Days Ago,24-11-2024,Not disclosed
Business Development Manager / Executive,Synthink Research Chemicals,Pune,0-2 Yrs,Chemistrychemical salesCostingChemicalPharmaPharmacySales ExecutiveManagement,30+ Days Ago,24-11-2024,Not disclosed
Mechanical Sales Representative (MSR),MKP Group,"Kolhapur, Pune, Satara, Ahmednagar",0-2 Yrs,sales presentationscold callingteam managementbusiness developmentmarket researchcorporate salessalesmarketing,30+ Days Ago,24-11-2024,Not disclosed
Distributor Sales Representative (DSR),MKP Group,"Kolhapur, Pune, Satara, Ahmednagar",0-2 Yrs,Sales RepresentativeSalesTerritory managementDistributor salesSales achievementManagementDistributionTerritory,30+ Days Ago,24-11-2024,Not disclosed
Stores Assistant,United Gaskets & Components,Pune,0-1 Yrs,Supply chainWarehouseMS OfficeAssistanceStoresOfficeMicrosoftSupply,30+ Days Ago,24-11-2024,Not disclosed
Plant HR Manufacturing ( Immediate Joiner Male Only),Sumax Enterprise,Pune(Sahajpur),3-5 Yrs,Payroll AdministrationTime Office ManagementLabour LawsIndustrial RelationsIR IssuesStatutory ManagementManufacturingManagement,10 Days Ago,24-11-2024,Not disclosed
Senior Purchase Engineer,SR Primes,Pune(Chakan),3-7 Yrs,Wiring HarnessPurchaseSAPProcurementNegotiationMaterial ManagementVendor DevelopmentManagement,4 Days Ago,24-11-2024,4-7 Lacs PA
Senior Quality Engineer,SR Primes,Pune(Chakan),3-7 Yrs,PPAPInprocess QualityTPMQMSIatfSeniorInprocessQuality,4 Days Ago,24-11-2024,4-7.5 Lacs PA
Area sales Executive,R. C. Plasto Tanks Pipes Pvt. Ltd,Pune,0-2 Yrs,PDFArea Sales ExecutiveSanitaryArea salesSales,30+ Days Ago,24-11-2024,Not disclosed
Front Office Executive,Eqspanse Nextgen Technologies,Pune,0-2 Yrs,AdministrationFront Office ExecutiveInterpersonal skillsMediclaimExcelCustomer servicePowerpointMS Office Word,30+ Days Ago,24-11-2024,Not disclosed
EHS Officer (Female),A Client of Super Management Consultants,Pune,7-10 Yrs,Industrial SafetySafety AuditSafety TrainingEHSEnvironmental Management SystemSafety Officer ActivitiesRisk AssessmentHazard Analysis,6 Days Ago,24-11-2024,6.5-8.5 Lacs PA
Sales Engineer,Jayashree Electrodevices,Pune,0-2 Yrs,AutomationSalesElectricalsSales engineering,30+ Days Ago,24-11-2024,Not disclosed
Mechanical Design Engineer (Fresher),SPM Automation,Pune(Kothrud),0-1 Yrs,Good communication and interpersonal skills.Knowledge of CAD softwareEagerness to learn and adapt to new challenges.DesignSoftwareInterpersonal SkillInterpersonalCAD,10 Days Ago,24-11-2024,2-4 Lacs PA
Telecaller,MKP Group,Pune,0-1 Yrs,OutboundSalesCustomer satisfactionHRCustomer serviceTelecallingHrsd,30+ Days Ago,24-11-2024,Not disclosed
Receptionist,MKP Group,Pune,0-1 Yrs,HRHrsd,30+ Days Ago,24-11-2024,Not disclosed
Customer Advisor,Rudra Motor,Pune(Wagholi +2),22 Nov - 27 Nov,Communication SkillsB2CCustomer HandlingCustomer RelationshipCustomer SupportCustomer SatisfactionAfter Sales ServiceCustomer Management,8 Days Ago,24-11-2024,Not disclosed
Sales Engineer,Shoei Finishing,Pune(Alandi Road),2-5 Yrs,Negotiating tender and contract termsTechnical product knowledgePreparing and delivering technical sales presentationsAnalysing cost and salesCostNegotiationTechnicalProduct Knowledge,8 Days Ago,24-11-2024,1.5-5 Lacs PA
Senior Tender Executive,KULASWAMINEE ENGINEERRS,Pune(Parvati Gaon),18 Nov - 25 Nov,Gem PortalBiddingBoqOnline BiddingTenderingTender ManagementTender EstimationE-procurement,8 Days Ago,24-11-2024,2.25-4.5 Lacs PA
Sales Manager - Automotive Spare Parts,MKP Group,Pune,0-3 Yrs,Sales strategySpare partsHRSales managementAutomotiveCRMSpares managementManagement,30+ Days Ago,24-11-2024,Not disclosed
Costing Engineer (4 To 5 yrs of exp) For Mfg Industry - MNC Pune,Uni-eservices Hr Solutions,"Khed, Pune",4-5 Yrs,costing engineerCost AnalysisCost ControlCost EstimationAnalysisEstimationControlMFG,13 Days Ago,24-11-2024,3.5-5 Lacs PA
Sales and Marketing Manager / Business Development,Touchwood Engineering And Projects,Pune,3-5 Yrs,Business Developmentmarketingsales performancesalescommunication skillsMarketing managementManagementSales And Marketing,8 Days Ago,24-11-2024,Not disclosed
Production Manager ( Machine Shop ),Touchwood Engineering And Projects,Pune,5-10 Yrs,machining processesgearSix SigmaERP systemsCNC operationsproduction planningLean Manufacturingprocess improvement methodologies,8 Days Ago,24-11-2024,Not disclosed
Accounts Head & SAP,Arpanna Group,Pune,10-19 Yrs,Financial ReportingSAP FICOAccounting SoftwareSap HanaDirect And Indirect TaxationService TaxTax LawFund Management,9 Days Ago,24-11-2024,Not disclosed
Hiring For R&D- COE,Aicpinnacle Entrepreneurship Forum,"Pithampur, Pune",10-18 Yrs,Process DevelopmentDesign DevelopmentCenter Of ExcellenceSMEResearch And DevelopmentProduct DevelopmentCoeNew Product,9 Days Ago,24-11-2024,Not disclosed
Hiring For NPD Engineer|| Manager|| Seating,Aicpinnacle Entrepreneurship Forum,Pune,10-18 Yrs,CATIANPDApqpSeatingPlastic Product DesignMould DesignNew Product DevelopmentPlastic,9 Days Ago,24-11-2024,Not disclosed
Hiring For Design Engineers|| Manager|| Pune/Pithampur,Aicpinnacle Entrepreneurship Forum,"Pithampur, Pune",8-13 Yrs,CATIADesign DevelopmentSeatingPlastic Product DesignInteriorsInterior TrimsSheet Metal DesignStructure Design,9 Days Ago,24-11-2024,Not disclosed
Design Engineer,Furnteck Engineers,Pune,0-4 Yrs,CVS3DMachine designMechanicalDetail engineeringPro-EProduct designAutoCAD 2D,30+ Days Ago,24-11-2024,Not disclosed
Embedded Hardware Design Engineer,Maestrotek Innovations,Pune,0-3 Yrs,BasicAnalogThyristorHardware designElectronicsInstrumentationPower electronicsPower supply,30+ Days Ago,24-11-2024,Not disclosed
Visual Designer,Atlas,Pune,7-10 Yrs,Health insurancecommunication designAdobe PremiereIllustratoradobe creative suiteSocial mediaCorporate brandingDigital communication,10 Days Ago,24-11-2024,Not disclosed
Software Developer Pipeline Scheduling,Emerson,Pune,4-7 Yrs,Computer scienceSimulationFluid dynamicsCodingEquityProgrammingASP.NetScheduling,10 Days Ago,24-11-2024,Not disclosed
IEE Requirement Analyst,Emerson,Pune,5-15 Yrs,AutomationMS AccessControl systemAgileInstrumentationScrumMS Office WordProject execution,10 Days Ago,24-11-2024,Not disclosed
Software Development Engineer,Emerson,Pune,1-5 Yrs,Front endVersion controlMVVMAnalyticalManualWPFmicrosoftObject oriented programming,10 Days Ago,24-11-2024,Not disclosed
Sales Executive,Ambient Hvac Solutions,Pune,2-5 Yrs,Sales And MarketingSalSales executive activitiesSalesMarketing,10 Days Ago,24-11-2024,1.5-3 Lacs PA
Business Development Executive,Atfem Khetigaadi,Pune,0-2 Yrs,LiteratureReport writingBusiness Development ExecutiveWritingBusiness developmentReportingDevelopment,30+ Days Ago,24-11-2024,Not disclosed
Draughtsman,M E Energy,Pune,3-4 Yrs,3D modelingPressure vesselsAutoCADDraughtsmanNCTVTthermalEPCSaving,10 Days Ago,24-11-2024,Not disclosed
Principal Engineer (QAC),M E Energy,Pune,4-6 Yrs,FabricationHeat treatmentQACISOPressure vesselsShop floorCost reductionthermal,10 Days Ago,24-11-2024,Not disclosed
Principal Engineer (Process & Proposal),M E Energy,Pune,4-6 Yrs,Process designPressure vesselsProposal engineeringthermalDetail engineeringEPCPV EliteMechanical design,10 Days Ago,24-11-2024,Not disclosed
Principal Engineer (Erection & Commissioning),M E Energy,Pune,4-6 Yrs,Electrical engineeringqaqcboiler erectionthermalInstrumentationEPCCustomer complaintsConstruction management,10 Days Ago,24-11-2024,Not disclosed
Piping Engineer (Detailing Engg),M E Energy,Pune,3-6 Yrs,Stress analysisISOAutoCADASTMthermalDetail engineeringEPCPiping engineering,10 Days Ago,24-11-2024,Not disclosed
Lead Engineer (Process & Proposal),M E Energy,Pune,6-8 Yrs,Process designPressure vesselsHead EngineeringProposal engineeringthermalDetail engineeringEPCPV Elite,10 Days Ago,24-11-2024,Not disclosed
Lead Engineer (Detailing Engg),M E Energy,Pune,6-8 Yrs,AutoCADPressure vesselsHead EngineeringMechanicalthermalEPCPV EliteHeat exchangers,10 Days Ago,24-11-2024,Not disclosed
Asst. Manager Checker (Detailing Engg),M E Energy,Pune,8-10 Yrs,Steam turbineISOAutoCADPressure vesselsStatic equipment designthermalEPCHeat exchangers,10 Days Ago,24-11-2024,Not disclosed
Marketing Executive,Holm-kk Extrusion,Pune,2-5 Yrs,Marketing ExecutiveMarketing,10 Days Ago,24-11-2024,Not disclosed
Principal Software Engineer,Monaire,Pune,7-11 Yrs,serverkubernetescontinuous integrationc++pythonapi gatewaygolangapache flink,11 Days Ago,24-11-2024,Not disclosed
Manager-OH Product Engineering,Dana Holding Corporation,Pune,9-15 Yrs,Supply chainProduct engineeringMinitabPrototypeAlternate sourcingNPDFailure analysisRFQ,11 Days Ago,24-11-2024,Not disclosed
Senior Engineer - Product Certification,Emerson,Pune,8-15 Yrs,EMICSAComplianceNetworkingEquityTest planningEMC testingISO IEC,11 Days Ago,24-11-2024,Not disclosed
"Lead / Senior Engineer - Product Design, B5/B4",Emerson,Pune,6-8 Yrs,PLMSAPISOAutoCADCADEquityValvesProduct design,11 Days Ago,24-11-2024,Not disclosed
Engineer CAD,Copeland,Pune,0-3 Yrs,Manager TechnologyEquityEngineering DesignRefrigerationMonitoringTechnologyDesignManagement,30+ Days Ago,24-11-2024,Not disclosed
Engineer-I - Product Development,Copeland,Pune,0-4 Yrs,Manager TechnologyEquityEngineering DesignRefrigerationMonitoringProduct developmentEngineeringTechnology management,30+ Days Ago,24-11-2024,Not disclosed
Trainee Engineer/Jr. Engineer,Kuubera Motion Controls,Pune,0-3 Yrs,project managementc++pythoncsoftware testingproductionplcengineering,30+ Days Ago,24-11-2024,Not disclosed
Senior Mechanical Engineer,Sundyne Pumps And Compressors,Pune,12-17 Yrs,PumpsCompressorsEquipment SizingHeat ExchangersEquipment SelectionMechanicalEquipmentMechanical engineering,11 Days Ago,24-11-2024,Not disclosed
Mechanical Draftsman,Arkchem Systems,Pune,0 Yrs,Quality standardsManager Quality AssuranceCADBillingMachineryDraughtsman MechanicalTechnical documentationQuality,30+ Days Ago,24-11-2024,Not disclosed
Electrical Engineer-Manufacturing Installation PLC controlled Machines,Rane Ovens Pune,Pune(Pirangut),3-5 Yrs,Panel TestingHMIPLCControl PanelPanel DesigningPanelsswitchgearsPLC Panel,12 Days Ago,24-11-2024,3-4 Lacs PA
"HR, Accounts & Admin Executive",Arofine Polymers,Pune(Chakan +1),2-3 Yrs,AccountingHuman Resource ManagementAdministrationResource managementHR administrationResourceManagementHrsd,12 Days Ago,24-11-2024,1.25-3 Lacs PA
Mechanical Engineer,Disha,Pune(Talegaon +4),0-2 Yrs,QualityMechanicalMechanical engineering,12 Days Ago,24-11-2024,1-3 Lacs PA
Embedded Firmware Engineer - Battery Management System,Cordwood Technologies LLP,Pune(Baner Pashan Link Road),1-5 Yrs,RTOSEmbedded CMultithread ProgrammingARM ProcessorFirmware DevelopmentEmbedded TestingCommunication Protocols32 Bit Microcontrollers,13 Days Ago,24-11-2024,3-6 Lacs PA
Simulation Engineer - 1D System Simulation,Kion India,Pune,0-2 Yrs,CFDQuality standardsSimulationNetworkingThermal engineeringGermanWindowsManagement,30+ Days Ago,24-11-2024,Not disclosed
Material Engineer,BHTC,Pune,7-10 Yrs,Plastic Injection MoldingMaterial Testingmaterial engineerPolymerMaterial SelectionPlastic MoldingInjection MouldingPlastic,13 Days Ago,24-11-2024,Not disclosed
Material Planning| MNC| Pune| Only Male| 1 year Contract,Manufacturing Industry,Pune(Chakan),3-6 Yrs,Material PlanningMaterial ProcurementDemand PlanningSchedulingMaterial AvailabilityDemand ForecastingOrder closingMaterials,13 Days Ago,24-11-2024,3.5-3.75 Lacs PA
Manager Operations,The client company is a well-established Manufacturer of Sheet Metal components.,Pune,8-12 Yrs,Digital ManufacturingDigital TransformationDigitizationManufacturingOperations ManagementOperational ExcellenceOperational EfficiencyPlant Operations,13 Days Ago,24-11-2024,9-12 Lacs PA
Mechanical Engineer,Disha,Pune(Talegaon +4),0-1 Yrs,QualityMechanical engineeringMechanical,14 Days Ago,24-11-2024,1-2.5 Lacs PA
Officer Marketing,Badve Group,Pune,0-1 Yrs,PrintingB2BMarketing OfficerB2C MarketingCorporateMarketingB2C,30+ Days Ago,24-11-2024,Not disclosed
Business Development Manager / Area Sales Manager,Simpolo Vitrified,"Nagpur, Pune",4-9 Yrs,Lead GenerationArchitectSpecificationsProject SalesGovernment SalesBusiness DevelopmentGenerationBusiness development management,14 Days Ago,24-11-2024,Not disclosed
Online Sales and Operations Executive- Electronics background,Theta Controls And Systems,Pune(Pune Satara Road),1-3 Yrs,MULTITASKINGWritten CommunicationProblem SolvingCallsSMARTOperationsOnline salesElectronics,15 Days Ago,24-11-2024,1.5-2.5 Lacs PA
Quality Engineer / Production Engineer,VR Automation,Pune(Katraj +1),0-2 Yrs,Mechanical EngineeringQuality EngineeringProduction engineerProcess InspectionInspectionEngineeringQualityProduction engineering,15 Days Ago,24-11-2024,3-6 Lacs PA
Maintenance Manager,Onkar Dies,Pune(Moshi +1),10-12 Yrs,MTTRPress ShopCNCVMCHMCFabrication Maintenance. MTTR MTBFbudgetMTBF,15 Days Ago,24-11-2024,Not disclosed
Sales Executive,MKP Group,Pune,0-1 Yrs,Customer satisfactionHRSales ExecutiveHrsdSales executive activitiesSales,30+ Days Ago,24-11-2024,Not disclosed
Operation Manager,MKP Group,Pune,0-2 Yrs,Operations managementOperational excellenceSalesHRManagementHrsdExcellenceOperations,30+ Days Ago,24-11-2024,Not disclosed
Marketing Executive,MKP Group,Pune,0-1 Yrs,Social mediaHRMarketing ExecutiveHrsdMediaMarketing,30+ Days Ago,24-11-2024,Not disclosed
Accounts Executive,MKP Group,Pune,0-1 Yrs,General accountingAccounting operationsReconciliationBankingHRAccounts ExecutiveManagementTax returns,30+ Days Ago,24-11-2024,Not disclosed
Diploma /Graduate Engineering Trainee,Samson Controls,Pune,0-2 Yrs,Help DeskCustomer Servicecustomer relationshipaccess controlsTelephony supportAsset ManagementVendor ManagementInformation,30+ Days Ago,24-11-2024,Not disclosed
Sales Executive,Dhupar Brothers Trading,Pune(Wagholi +2),0-5 Yrs,Sales And MarketingIndustrial SalesElectrical SalesProject SalesField MarketingSales DevelopmentSales executive activitiesSales,17 Days Ago,24-11-2024,2-6 Lacs PA
Operations Executive,Dhupar Brothers Trading,Pune(Bhosari),0-5 Yrs,strong communicationattention to detailfinancial acumenAnalytical and problem-solving skillstechnical proficiencyOperationsProblem solvingProblem solving Skills,17 Days Ago,24-11-2024,2-4 Lacs PA
Marketing Executive,Maestrotech Systems,Pune,0-2 Yrs,CostingEngineering projectsPower point presentationExecutive managementManagementDigital marketingMarketing ExecutiveMechanical engineering,30+ Days Ago,24-11-2024,Not disclosed
PLC Programmer,Maestrotech Systems,Pune,0-3 Yrs,AutomationDeltaPLCConcept developmentEthernetSiemensServoLabview,30+ Days Ago,24-11-2024,Not disclosed
Spanish language executive,TranslationPanacea,Pune,0-2 Yrs,UsageExcelSenior ExecutiveInternet browsingSpanishBrowsingSeniorInternet,30+ Days Ago,24-11-2024,Not disclosed
DTP Executive,TranslationPanacea,Pune,0-3 Yrs,DTPTypesettingPayrollIllustratorSenior ExecutiveCorel DrawESICAdobe,30+ Days Ago,24-11-2024,Not disclosed
Admin Executive,TranslationPanacea,Pune,0-3 Yrs,PayrollUsageProject managementESICCustomer serviceMS Officeadmin executiveTesting,30+ Days Ago,24-11-2024,Not disclosed
Proof Reader,TranslationPanacea,Pune,0-3 Yrs,Interpersonal skillsQuality checkTestingReaderInterpersonalCheckSoftware testingQuality,30+ Days Ago,24-11-2024,Not disclosed
Lead Generation Executive,Accurate Powertech,Pune,0-2 Yrs,Cold callingEmail marketingMISSocial mediaMarketing supportLead Generation ExecutiveSales processResearch,30+ Days Ago,24-11-2024,Not disclosed
Inside Sales Coordinator,Square Automation,Pune,0-3 Yrs,Industrial AutomationHydraulicsStrong Knowledge of Servo MotorPneumaticsCylindersActuatorsPneumatic SystemBearings,18 Days Ago,24-11-2024,Not disclosed
