roles,companies,locations,experience,skills,salary,industry,experience_cleaned,min_experience,max_experience,min_salary,max_salary,is_salary_disclosed,avg_salary,days_ago,posting_date,job_age_days,seniority_level,is_remote,is_high_salary
training executive,W Goa,Hyderabad,2-4 Yrs,Training ExecutivePayrollComplianceHRSubject Matter ExpertManagementMonitoringRecruitment,Not disclosed,Consumer Retail & Hospitality,2-4,2,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
training executive,W Goa,Ahmedabad,2-4 Yrs,Training ExecutivePayrollComplianceHRSubject Matter ExpertManagementMonitoringRecruitment,Not disclosed,Consumer Retail & Hospitality,2-4,2,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
sous chef  italian,W Goa,Hyderabad,3-7 Yrs,Product qualityQuality standardsLabor managementCompliancePerformance appraisalHRCustomer serviceManagement,Not disclosed,Consumer Retail & Hospitality,3-7,3,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
sous chef  italian,W Goa,Ahmedabad,3-7 Yrs,Product qualityQuality standardsLabor managementCompliancePerformance appraisalHRCustomer serviceManagement,Not disclosed,Consumer Retail & Hospitality,3-7,3,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
sous chef continental,W Goa,Hyderabad,5-8 Yrs,Product qualityQuality standardsLabor managementCompliancePerformance appraisalHRCustomer serviceManagement,Not disclosed,Consumer Retail & Hospitality,5-8,5,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
sous chef continental,W Goa,Ahmedabad,5-8 Yrs,Product qualityQuality standardsLabor managementCompliancePerformance appraisalHRCustomer serviceManagement,Not disclosed,Consumer Retail & Hospitality,5-8,5,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
restaurant manager,W Goa,Hyderabad,3-6 Yrs,Service managementTrainingHospitalityStaffingFinanceHRCustomer serviceOperations,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
restaurant manager,W Goa,Ahmedabad,3-6 Yrs,Service managementTrainingHospitalityStaffingFinanceHRCustomer serviceOperations,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
marcom manager,W Goa,Hyderabad,4-7 Yrs,Business administrationCorporate marketingSalesMarketing planningDmaMarketing budgetStrategic marketingMarketing communication,Not disclosed,Consumer Retail & Hospitality,4-7,4,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
marcom manager,W Goa,Ahmedabad,4-7 Yrs,Business administrationCorporate marketingSalesMarketing planningDmaMarketing budgetStrategic marketingMarketing communication,Not disclosed,Consumer Retail & Hospitality,4-7,4,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
junior sous chef,W Goa,Hyderabad,2-6 Yrs,TradeSafety trainingChefFood safetySchedulingkitchen staffManagementCounselling,Not disclosed,Consumer Retail & Hospitality,2-6,2,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
junior sous chef,W Goa,Ahmedabad,2-6 Yrs,TradeSafety trainingChefFood safetySchedulingkitchen staffManagementCounselling,Not disclosed,Consumer Retail & Hospitality,2-6,2,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
demi chef de partie conti / italian,W Goa,Hyderabad,1-4 Yrs,TradeQuality standardsSafety trainingChefSchedulingManagementDemi Chef De PartieCounselling,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
demi chef de partie conti / italian,W Goa,Ahmedabad,1-4 Yrs,TradeQuality standardsSafety trainingChefSchedulingManagementDemi Chef De PartieCounselling,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
mixologist/bartender  kolkata,Vrb Consumer Products,Kolkata,5-10 Yrs,UpsellingHotel ManagementMixologistCostRestaurantFood And BeverageBeverageManagement,5-9 Lacs PA,Consumer Retail & Hospitality,5-10,5,10,5.0,9.0,True,7.0,19.0,2024-11-05,25.0,Mid,False,False
mixologist/bartender  kolkata,Vrb Consumer Products,New Delhi,5-10 Yrs,UpsellingHotel ManagementMixologistCostRestaurantFood And BeverageBeverageManagement,5-9 Lacs PA,Consumer Retail & Hospitality,5-10,5,10,5.0,9.0,True,7.0,19.0,2024-11-05,25.0,Mid,False,False
mixologist/bartender  kolkata,Vrb Consumer Products,Jaipur,5-10 Yrs,UpsellingHotel ManagementMixologistCostRestaurantFood And BeverageBeverageManagement,5-9 Lacs PA,Consumer Retail & Hospitality,5-10,5,10,5.0,9.0,True,7.0,19.0,2024-11-05,25.0,Mid,False,False
quality assurance officer,Natural & Essential Oils Pvt Ltd. Mysore,Mysuru,2-3 Yrs,production parametersincluding raw material usageAssuranceRawMaterialsQuality assuranceQualityProduction,3.5-4 Lacs PA,Consumer Retail & Hospitality,2-3,2,3,3.5,4.0,True,3.75,13.0,2024-11-11,19.0,Entry,False,False
quality assurance officer,Natural & Essential Oils Pvt Ltd. Mysore,Bengaluru,2-3 Yrs,production parametersincluding raw material usageAssuranceRawMaterialsQuality assuranceQualityProduction,3.5-4 Lacs PA,Consumer Retail & Hospitality,2-3,2,3,3.5,4.0,True,3.75,13.0,2024-11-11,19.0,Entry,False,False
executive,Ushodaya Enterprises,Hyderabad,2-5 Yrs,WarehouseSAPFMCG OperationsDispatchStoresLogisticsOperations,2-2.5 Lacs PA,Consumer Retail & Hospitality,2-5,2,5,2.0,2.5,True,2.25,29.0,2024-10-26,35.0,Entry,False,False
sales representative,Ushodaya Enterprises,Hyderabad,1-2 Yrs,Sales And MarketingField SalesField MarketingFMCG SalesSalesFieldMarketingSales,1-2 Lacs PA,Consumer Retail & Hospitality,1-2,1,2,1.0,2.0,True,1.5,29.0,2024-10-26,35.0,Entry,False,False
area sales manager,Vip Clothing,Visakhapatnam,7-8 Yrs,Sales And MarketingVendor CoordinationSalesArea sales managementSales managementVendorManagementArea sales,5.5-7 Lacs PA,Consumer Retail & Hospitality,7-8,7,8,5.5,7.0,True,6.25,29.0,2024-10-26,35.0,Mid,False,False
area sales manager,Vip Clothing,New Delhi,7-8 Yrs,Sales And MarketingVendor CoordinationSalesArea sales managementSales managementVendorManagementArea sales,5.5-7 Lacs PA,Consumer Retail & Hospitality,7-8,7,8,5.5,7.0,True,6.25,29.0,2024-10-26,35.0,Mid,False,False
area sales manager,Vip Clothing,Bengaluru,7-8 Yrs,Sales And MarketingVendor CoordinationSalesArea sales managementSales managementVendorManagementArea sales,5.5-7 Lacs PA,Consumer Retail & Hospitality,7-8,7,8,5.5,7.0,True,6.25,29.0,2024-10-26,35.0,Mid,False,False
area sales executive,Radiant Indus Chem Pvt. Ltd,Kochi,8-10 Yrs,HorecaKey AccountsModern TradeInstitutional SalesHoreca SalesAccountingKeyInstitutional,Not disclosed,Consumer Retail & Hospitality,8-10,8,10,0.0,0.0,False,0.0,29.0,2024-10-26,35.0,Senior,False,False
area sales executive,Radiant Indus Chem Pvt. Ltd,Indore,8-10 Yrs,HorecaKey AccountsModern TradeInstitutional SalesHoreca SalesAccountingKeyInstitutional,Not disclosed,Consumer Retail & Hospitality,8-10,8,10,0.0,0.0,False,0.0,29.0,2024-10-26,35.0,Senior,False,False
area sales executive,Radiant Indus Chem Pvt. Ltd,Ahmedabad,8-10 Yrs,HorecaKey AccountsModern TradeInstitutional SalesHoreca SalesAccountingKeyInstitutional,Not disclosed,Consumer Retail & Hospitality,8-10,8,10,0.0,0.0,False,0.0,29.0,2024-10-26,35.0,Senior,False,False
kam,Unibic Cookies,Bengaluru,7-12 Yrs,E-commerceKam,10-18 Lacs PA,Consumer Retail & Hospitality,7-12,7,12,10.0,18.0,True,14.0,29.0,2024-10-26,35.0,Mid,False,True
supervisor accounts payable,Sabre,Bengaluru,3-5 Yrs,Business objectsBillingStandard operating proceduresSabredata visualizationSubject matter expertiseBusiness intelligenceOperations,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
state head sales for telangana   hq hyderabad,H K Jewels,Hyderabad,10-15 Yrs,Team HandlingSecondary SalesGeneral TradePrimary SalesDistributor HandlingTerritory DevelopmentDistribution DevelopmentModern Trade,9-10 Lacs PA,Consumer Retail & Hospitality,10-15,10,15,9.0,10.0,True,9.5,30.0,2024-10-25,36.0,Senior,False,False
senior purchase executive,Posiflex Technology,Bengaluru,4-6 Yrs,Freight ManagementCustom ClearanceNegotiationPurchase OperationsOrder ProcessingProcurement ManagementSeniorCustoms,Not disclosed,Consumer Retail & Hospitality,4-6,4,6,0.0,0.0,False,0.0,17.0,2024-11-07,23.0,Mid,False,False
business intelligence engineer iii,Sixt Research And Development,Bengaluru,5-9 Yrs,Computer scienceGoogle AnalyticsBusiness analysisRDBMSGCPOnline marketingAgileBusiness intelligence,Not disclosed,Consumer Retail & Hospitality,5-9,5,9,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant store manager,Labonel,Hyderabad,2-7 Yrs,Assistant Store ManagerManagementStore managementStoresAssistance,Not disclosed,Consumer Retail & Hospitality,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
assistant store manager,Labonel,Bengaluru,2-7 Yrs,Assistant Store ManagerManagementStore managementStoresAssistance,Not disclosed,Consumer Retail & Hospitality,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
baker,Labonel,Hyderabad,1-4 Yrs,BasicBaking,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
baker,Labonel,Bengaluru,1-4 Yrs,BasicBaking,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
graphic / visual designer,Labonel,Hyderabad,3-4 Yrs,Graphic/Visual DesignerVisual DesignGraphicsGraphic designingDesignVisual,Not disclosed,Consumer Retail & Hospitality,3-4,3,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
graphic / visual designer,Labonel,Bengaluru,3-4 Yrs,Graphic/Visual DesignerVisual DesignGraphicsGraphic designingDesignVisual,Not disclosed,Consumer Retail & Hospitality,3-4,3,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
decorator,Labonel,Hyderabad,1-2 Yrs,Decorator,Not disclosed,Consumer Retail & Hospitality,1-2,1,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
decorator,Labonel,Bengaluru,1-2 Yrs,Decorator,Not disclosed,Consumer Retail & Hospitality,1-2,1,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
front office executive,Labonel,Hyderabad,2-7 Yrs,Front officeFront Office ExecutiveFrontOffice,Not disclosed,Consumer Retail & Hospitality,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
front office executive,Labonel,Bengaluru,2-7 Yrs,Front officeFront Office ExecutiveFrontOffice,Not disclosed,Consumer Retail & Hospitality,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
hr manager,Labonel,Hyderabad,2-7 Yrs,HRHuman resource managementHrsdManagement,Not disclosed,Consumer Retail & Hospitality,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
hr manager,Labonel,Bengaluru,2-7 Yrs,HRHuman resource managementHrsdManagement,Not disclosed,Consumer Retail & Hospitality,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
sr software quality engineer,Sabre,Bengaluru,5-8 Yrs,Automation testingXMLAgileRegression testingJSONWCFSeleniumStored procedures,Not disclosed,Consumer Retail & Hospitality,5-8,5,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
visual lead,Tmrw,Bengaluru,8-10 Yrs,Creative DirectionArt DirectionFashionPhotoshootVideo EditingCreative DesigningConceptualizationLifestyle,Not disclosed,Consumer Retail & Hospitality,8-10,8,10,0.0,0.0,False,0.0,14.0,2024-11-10,20.0,Senior,False,False
area sales manager   general trade ( personal care division only ),Beauty & Personal Care,Delhi / NCR,6-10 Yrs,Lead generationteam handlingB2B SalesPersonal CareHair CareArea Sales managementOTC Products salesSales Strategy,Not disclosed,Consumer Retail & Hospitality,6-10,6,10,0.0,0.0,False,0.0,29.0,2024-10-26,35.0,Mid,False,False
area sales manager   general trade ( personal care division only ),Beauty & Personal Care,Rajasthan,6-10 Yrs,Lead generationteam handlingB2B SalesPersonal CareHair CareArea Sales managementOTC Products salesSales Strategy,Not disclosed,Consumer Retail & Hospitality,6-10,6,10,0.0,0.0,False,0.0,29.0,2024-10-26,35.0,Mid,False,False
area sales manager   general trade ( personal care division only ),Beauty & Personal Care,Punjab,6-10 Yrs,Lead generationteam handlingB2B SalesPersonal CareHair CareArea Sales managementOTC Products salesSales Strategy,Not disclosed,Consumer Retail & Hospitality,6-10,6,10,0.0,0.0,False,0.0,29.0,2024-10-26,35.0,Mid,False,False
full stack developer,Nvs Travels,Bengaluru,1-3 Yrs,BootstrapCSSDot.netAngular 15TypescriptJavaScriptHTMLSQL Server,Not disclosed,Consumer Retail & Hospitality,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
housekeeping manager,Truffles Hospitality,Bengaluru,5-10 Yrs,Facility managementHousekeepingHousekeeping ManagerFactory Hygiene ManagerWarehouse managementinventory managementFacilities InchargeWarehouse,Not disclosed,Consumer Retail & Hospitality,5-10,5,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
f&b service staff,Pizza 4Ps,Bengaluru,18-28 Yrs,HospitalityCareer developmentUsageCBillingTeam buildingDevelopmentTeam,Not disclosed,Consumer Retail & Hospitality,18-28,18,28,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Senior,False,False
chef de partie   south indian,W Goa,Hubli,2-5 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,2-5,2,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
chef de partie   south indian,W Goa,Mangaluru,2-5 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,2-5,2,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
chef de partie   south indian,W Goa,Mysuru,2-5 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,2-5,2,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
chef de partie   south indian,W Goa,Bengaluru,2-5 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,2-5,2,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
chef de partie   south indian,W Goa,Belgaum,2-5 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,2-5,2,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
assistant store manager   hyderabad,Kushals.Com,Hyderabad,2-7 Yrs,Team HandlingKPIRetail OperationsCommunication SkillsStore OperationsRetail Store OperationsVisual MerchandisingShrinkage Control,Not disclosed,Consumer Retail & Hospitality,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
territory manager || hq  hyderabad,Dfm Foods,Hyderabad(Vanasthalipuram +1),4-9 Yrs,Distributor HandlingTeam HandlingPrimary And Secondary SalesFMCG SalesGeneral TradeReturn On InvestmentROITerritory,Not disclosed,Consumer Retail & Hospitality,4-9,4,9,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
senior engineer   phe & fire systems,Tamara Leisure Experiences,Bengaluru,4-9 Yrs,PheFire ProtectionFire FightingSystemFightingSeniorFireFire system,5-6.5 Lacs PA,Consumer Retail & Hospitality,4-9,4,9,5.0,6.5,True,5.75,30.0,2024-10-25,36.0,Mid,False,False
copy writer,Mcnroe,Kolkata,4-9 Yrs,Copy WritingIdeationCreative WritingWeb Content WritingCreative ContentBlog WritingScript WritingContent Writing,7.5-8.5 Lacs PA,Consumer Retail & Hospitality,4-9,4,9,7.5,8.5,True,8.0,30.0,2024-10-25,36.0,Mid,False,False
copy writer,Mcnroe,Gurugram,4-9 Yrs,Copy WritingIdeationCreative WritingWeb Content WritingCreative ContentBlog WritingScript WritingContent Writing,7.5-8.5 Lacs PA,Consumer Retail & Hospitality,4-9,4,9,7.5,8.5,True,8.0,30.0,2024-10-25,36.0,Mid,False,False
full stack developer ( .net and react/ angular)   c2bh   bengaluru,A Leading Large Fashin & Garment Mfg Company In B'Luru,Bengaluru(Marathahalli),5-8 Yrs,angularCSS.netreactHTMLRestful APIfull stack developerJavascript,Not disclosed,Consumer Retail & Hospitality,5-8,5,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
human resource executive,Bengaluru Airport Services,Bengaluru,3-6 Yrs,HR Generalist ActivitiesHR CoordinationOnbordingInductionJoining FormalitiesAttendance ManagementExit FormalitiesLeave Management,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
marketing executive,Bengaluru Airport Services,Bengaluru,2-5 Yrs,MarketingMarcomPromotionsHospitality MarketingHotel OperationsMarketing CommunicationHotel SalesEvent Marketing,Not disclosed,Consumer Retail & Hospitality,2-5,2,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
regional sales manager   b2b,Cothas,Hyderabad,10-15 Yrs,Cold CallingClient ManagementDemoTeam HandingBillingMachine InstallationMachineInstallation,8-10 Lacs PA,Consumer Retail & Hospitality,10-15,10,15,8.0,10.0,True,9.0,30.0,2024-10-25,36.0,Senior,False,False
regional sales manager   b2b,Cothas,Delhi / NCR,10-15 Yrs,Cold CallingClient ManagementDemoTeam HandingBillingMachine InstallationMachineInstallation,8-10 Lacs PA,Consumer Retail & Hospitality,10-15,10,15,8.0,10.0,True,9.0,30.0,2024-10-25,36.0,Senior,False,False
financial analyst,Aquarelle India,Bengaluru(Basavangudi),2-3 Yrs,Financial StatementsInternal ControlCost ManagementControlCostManagementFinanceFinancial analysis,6-7 Lacs PA,Consumer Retail & Hospitality,2-3,2,3,6.0,7.0,True,6.5,30.0,2024-10-25,36.0,Entry,False,False
network engineer,Indusviva,Bengaluru(Jayamahal Extension +1),4-5 Yrs,Troubleshooting NetworksBackup ManagementServer ManagementNetwork Security ManagementNetworkingServerNetwork engineeringNetwork security,Not disclosed,Consumer Retail & Hospitality,4-5,4,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
area manager,Pavos Tex Pvt Ltd,Hyderabad,3-5 Yrs,Sales OperationsReport Preparationidentifying customersmanaging sales teamSales PlanningTeam Managementsetting goalsBusiness Operations,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
area manager,Pavos Tex Pvt Ltd,Mysuru,3-5 Yrs,Sales OperationsReport Preparationidentifying customersmanaging sales teamSales PlanningTeam Managementsetting goalsBusiness Operations,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
area manager,Pavos Tex Pvt Ltd,Chennai,3-5 Yrs,Sales OperationsReport Preparationidentifying customersmanaging sales teamSales PlanningTeam Managementsetting goalsBusiness Operations,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
sales consultant,Futurehook Technologies,Bengaluru,1-3 Yrs,B2CPresentation SkillsRetail SalesSalesField SalesPresalesPresentationSales consulting,Not disclosed,Consumer Retail & Hospitality,1-3,1,3,0.0,0.0,False,0.0,20.0,2024-11-04,26.0,Entry,False,False
industrial engineer,Amd Apparels Pvt Ltd,Bengaluru,5-10 Yrs,Line Balancingoperational bulletinTime And Motion StudyProductivity ImprovementCost ReductionLean ManufacturingCostLean,7-8.5 Lacs PA,Consumer Retail & Hospitality,5-10,5,10,7.0,8.5,True,7.75,30.0,2024-10-25,36.0,Mid,False,False
