roles,companies,locations,experience,skills,salary,industry,experience_cleaned,min_experience,max_experience,min_salary,max_salary,is_salary_disclosed,avg_salary,days_ago,posting_date,job_age_days,seniority_level,is_remote,is_high_salary
administrative officer,Knowledge Park,Mumbai,1-4 Yrs,Administration,Not disclosed,Education,1-4,1,4,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
art & craft assistant,Mumbai Educational Trust,Mumbai,1-6 Yrs,Art & Craft Assistant Minimum 1 year of relevant experienceCraftAssistanceArt,Not disclosed,Education,1-6,1,6,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
assistant (hr),Knowledge Park,Mumbai,3-5 Yrs,TrainingExcelBillingGeneral AdministratorUPSMS Officeinterview schedulingRecruitment,Not disclosed,Education,3-5,3,5,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
company secretary  for llp company  at malad(e)mumbai,Riteman Placement Services,Mumbai(Malad East),2-3 Yrs,Meeting PlanningCompliancesAgendaROC FilingDrafting MinutesAction PlanBoard MeetingDrafting,6-10 Lacs PA,Education,2-3,2,3,6.0,10.0,True,8.0,3.0,2024-11-21,9.0,Entry,False,False
company secretary  for llp company  at malad(e)mumbai,Riteman Placement Services,Mumbai Suburban,2-3 Yrs,Meeting PlanningCompliancesAgendaROC FilingDrafting MinutesAction PlanBoard MeetingDrafting,6-10 Lacs PA,Education,2-3,2,3,6.0,10.0,True,8.0,3.0,2024-11-21,9.0,Entry,False,False
company secretary  for llp company  at malad(e)mumbai,Riteman Placement Services,Mumbai (All Areas),2-3 Yrs,Meeting PlanningCompliancesAgendaROC FilingDrafting MinutesAction PlanBoard MeetingDrafting,6-10 Lacs PA,Education,2-3,2,3,6.0,10.0,True,8.0,3.0,2024-11-21,9.0,Entry,False,False
brand manager,Wunderbar Kids,Navi Mumbai,4-6 Yrs,Brand MarketingBrand ManagementBrand CampaignsBrand CommunicationBrand StrategyAtlBrand PromotionBrand Positioning,8-10 Lacs PA,Education,4-6,4,6,8.0,10.0,True,9.0,3.0,2024-11-21,9.0,Mid,False,False
brand manager,Wunderbar Kids,Chembur,4-6 Yrs,Brand MarketingBrand ManagementBrand CampaignsBrand CommunicationBrand StrategyAtlBrand PromotionBrand Positioning,8-10 Lacs PA,Education,4-6,4,6,8.0,10.0,True,9.0,3.0,2024-11-21,9.0,Mid,False,False
female music teacher for home classes at lower parel,Elegant Marbles Grani Industries,Mumbai,3-8 Yrs,Bhajan singingGood knowledge of Music and keyboardKeyboardMusicTeachingSingingClass,Not disclosed,Education,3-8,3,8,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
senior director   business development (banks),Top Mnc Company,Mumbai,15-20 Yrs,Bfsi SalesHR/L&D salesB2B SalesBanking SalesBanking ProductsTeam Handling & CollaborationPeople managementClient Relationship Management,40-45 Lacs PA,Education,15-20,15,20,40.0,45.0,True,42.5,3.0,2024-11-21,9.0,Senior,False,True
senior director   business development (banks),Top Mnc Company,Navi Mumbai,15-20 Yrs,Bfsi SalesHR/L&D salesB2B SalesBanking SalesBanking ProductsTeam Handling & CollaborationPeople managementClient Relationship Management,40-45 Lacs PA,Education,15-20,15,20,40.0,45.0,True,42.5,3.0,2024-11-21,9.0,Senior,False,True
senior director   business development (banks),Top Mnc Company,Mumbai (All Areas),15-20 Yrs,Bfsi SalesHR/L&D salesB2B SalesBanking SalesBanking ProductsTeam Handling & CollaborationPeople managementClient Relationship Management,40-45 Lacs PA,Education,15-20,15,20,40.0,45.0,True,42.5,3.0,2024-11-21,9.0,Senior,False,True
operations executive,Mindtunes,Mumbai(Andheri West),0-6 Yrs,EnglishEnglish Language SkillsBack Office OperationsHindiEnglish languageLanguagesLanguage skillsOffice Operations,"96,000-1.8 Lacs PA",Education,0-6,0,6,96000.0,1.8,True,48000.9,3.0,2024-11-21,9.0,Entry,False,True
events & student life associate,Iide Education,Mumbai(Andheri West),2-5 Yrs,Event ManagementStudent EngagementCommunication SkillsPublic Relationsgoogle workspacePublicEngagementEvents,3-5.5 Lacs PA,Education,2-5,2,5,3.0,5.5,True,4.25,4.0,2024-11-20,10.0,Entry,False,False
events & student life associate,Iide Education,Mumbai Suburban,2-5 Yrs,Event ManagementStudent EngagementCommunication SkillsPublic Relationsgoogle workspacePublicEngagementEvents,3-5.5 Lacs PA,Education,2-5,2,5,3.0,5.5,True,4.25,4.0,2024-11-20,10.0,Entry,False,False
events & student life associate,Iide Education,Mumbai (All Areas),2-5 Yrs,Event ManagementStudent EngagementCommunication SkillsPublic Relationsgoogle workspacePublicEngagementEvents,3-5.5 Lacs PA,Education,2-5,2,5,3.0,5.5,True,4.25,4.0,2024-11-20,10.0,Entry,False,False
content writer,Miko,Mumbai,1-6 Yrs,Content WritingHuman DevelopmentpsychologyCounselling Psychologyeducational contentTeacherContent WriterEarly Childhood Education,Not disclosed,Education,1-6,1,6,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
manager   business development,Zollege,Mumbai,1-4 Yrs,Business developmentRelationship managementSalesExcelsales strategyClient acquisitionAcquisitionRelationship,Not disclosed,Education,1-4,1,4,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
franchise manager,Captainbiz,Mumbai,1-4 Yrs,franchise developmentBusiness StrategyBusiness PlanningRelationship ManagementFranchise ManagerBusiness DevelopmentFinancial ManagementCRM,Not disclosed,Education,1-4,1,4,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
senior manager   business development,Zollege,Mumbai,5-10 Yrs,Business DevelopmentSalesRelationship Managementsales strategyClient acquisitionbusiness development ManagementClientDevelopment management,Not disclosed,Education,5-10,5,10,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Mid,False,False
global perspective teacher,Education / Training,Mumbai,3-5 Yrs,Teacherclassroom managementGlobal Perspective Teacherlesson planningTeachingManagementGlobalPlanning,Not disclosed,Education,3-5,3,5,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Mid,False,False
assistant manager   sales,Quantinsti Quantitative Learning,Mumbai,2-5 Yrs,OutboundFinancial marketsBrand AmbassadorMISPsychologyManager TechnologyPresalesRepresentative,Not disclosed,Education,2-5,2,5,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
sr. manager   university partnerships,Zell Education,Mumbai,6-10 Yrs,PartnershipsAlliancesManagementSR,20-22.5 Lacs PA,Education,6-10,6,10,20.0,22.5,True,21.25,4.0,2024-11-20,10.0,Mid,False,True
sr. manager   university partnerships,Zell Education,Delhi / NCR,6-10 Yrs,PartnershipsAlliancesManagementSR,20-22.5 Lacs PA,Education,6-10,6,10,20.0,22.5,True,21.25,4.0,2024-11-20,10.0,Mid,False,True
store keeper for atharva hotel management college,Atharva Educational Trust,Mumbai Suburban,0-2 Yrs,Store KeepingStore ManagementManagementStoresHotel managementHotel,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
human resource executive/ assistant,Atharva Educational Trust,Mumbai Suburban,0-1 Yrs,HR ExecutivesHR OperationsOperationsAssistanceHrsdResource,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
general manager  it application,Vibgyor Group Of Schools,Mumbai Suburban,12-19 Yrs,Application DevelopmentApplication ManagementApplication DeploymentApplication IntegrationApplication TestingNetwork ConfigurationSoftware ManagementApplication,Not disclosed,Education,12-19,12,19,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Senior,False,False
corporate & preschool tie up lead,Vibgyor Group Of Schools,Mumbai Suburban,12-19 Yrs,PreschoolBusiness DevelopmentCorporate Tie-upsEdtechCorporate SellingClient AcquisitionCorporate AlliancesRevenue Generation,Not disclosed,Education,12-19,12,19,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Senior,False,False
assistant manager   business development,Zollege,Mumbai,1-4 Yrs,Business developmentrevenue generationSales strategySalesExcelClient acquisitionGenerationRevenue,Not disclosed,Education,1-4,1,4,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Entry,False,False
brainwonders developer php,Brainwonders,Mumbai,3-8 Yrs,Software designLinuxJavascriptPHPData structuresHTMLSEOmicrosoft,Not disclosed,Education,3-8,3,8,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Mid,False,False
secondary teacher   english,Oberoi International School,Mumbai,10-20 Yrs,SECPlanning HeadBusiness development managementHead Business DevelopmentStrategic planningManager TechnologyManagementTeaching,Not disclosed,Education,10-20,10,20,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Senior,False,False
executive assistant to ceo,Super Scholar,Mumbai,1-5 Yrs,Business administrationAdministrationInterpersonal skillsExecutiveProject managementSchedulingManagementMS Office,Not disclosed,Education,1-5,1,5,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Entry,False,False
executive assistant to ceo,Super Scholar,Mumbai,1-5 Yrs,AdministrationInterpersonal skillsExecutiveCorporate governanceProject managementSchedulingManagementCatering,Not disclosed,Education,1-5,1,5,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Entry,False,False
mis executive,Super Scholar,Mumbai,1-4 Yrs,Data analysisOperational excellenceData managementMISAnalyticalCustomer serviceTroubleshootingBusiness intelligence,Not disclosed,Education,1-4,1,4,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Entry,False,False
founders office executive,Poornatha,Mumbai,1-3 Yrs,Office ExecutiveAnalyticalAnalyticsOffice,Not disclosed,Education,1-3,1,3,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Entry,False,False
front desk receptionist,Barnali Art Gallery And Art Classes,Navi Mumbai,0-1 Yrs,Front DeskReceptionist ActivitiesReceptionGuest HandlingEnglishMarathiHindiGuest Relations,"96,000-1.44 Lacs PA",Education,0-1,0,1,96000.0,1.44,True,48000.72,5.0,2024-11-19,11.0,Entry,False,True
tgt english teacher,Maharashtra Institute Of Technology (Mit),Pandharpur,4-6 Yrs,BedTGTTeaching EnglishEnglishTeaching,Not disclosed,Education,4-6,4,6,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Mid,False,False
tgt english teacher,Maharashtra Institute Of Technology (Mit),Navi Mumbai,4-6 Yrs,BedTGTTeaching EnglishEnglishTeaching,Not disclosed,Education,4-6,4,6,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Mid,False,False
tgt english teacher,Maharashtra Institute Of Technology (Mit),Aurangabad,4-6 Yrs,BedTGTTeaching EnglishEnglishTeaching,Not disclosed,Education,4-6,4,6,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Mid,False,False
test center executive,Lester Infoservices,Navi Mumbai,0-1 Yrs,Good Communication In EnglishSoftware testingCommunication skillsEnglishCenter,1-2.25 Lacs PA,Education,0-1,0,1,1.0,2.25,True,1.625,5.0,2024-11-19,11.0,Entry,False,False
placement /corporate relation: sr. manager / manager  itm,Itm Edutech Training,Mumbai,2-7 Yrs,Corporate RelationsPlacementTraining & Placementinterpersonal skillsStudent placementPlacement Coordinationplacement headCorporate Tie-ups,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
placement /corporate relation: sr. manager / manager  itm,Itm Edutech Training,Mumbai Suburban,2-7 Yrs,Corporate RelationsPlacementTraining & Placementinterpersonal skillsStudent placementPlacement Coordinationplacement headCorporate Tie-ups,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
placement /corporate relation: sr. manager / manager  itm,Itm Edutech Training,Mumbai (All Areas),2-7 Yrs,Corporate RelationsPlacementTraining & Placementinterpersonal skillsStudent placementPlacement Coordinationplacement headCorporate Tie-ups,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
senior manager  sales / marketing / business development,Itm Edutech Training,Mumbai,9-14 Yrs,Institutional SellingEducational MarketingEducational SalesSalesBusiness DevelopmentConsultant NetworkInstitutional SalesStudent Recruitment,Not disclosed,Education,9-14,9,14,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Senior,False,False
senior manager  sales / marketing / business development,Itm Edutech Training,Navi Mumbai,9-14 Yrs,Institutional SellingEducational MarketingEducational SalesSalesBusiness DevelopmentConsultant NetworkInstitutional SalesStudent Recruitment,Not disclosed,Education,9-14,9,14,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Senior,False,False
senior manager  sales / marketing / business development,Itm Edutech Training,Mumbai (All Areas),9-14 Yrs,Institutional SellingEducational MarketingEducational SalesSalesBusiness DevelopmentConsultant NetworkInstitutional SalesStudent Recruitment,Not disclosed,Education,9-14,9,14,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Senior,False,False
urgent opening : academic coordinator @ itm group at navi mumbai,Itm Edutech Training,Mumbai,1-4 Yrs,ERPacademic coordinatorERP Systemadvanced excelExaminationInternal AuditAcademic AdministrationStudent Coordination,Not disclosed,Education,1-4,1,4,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
urgent opening : academic coordinator @ itm group at navi mumbai,Itm Edutech Training,Navi Mumbai,1-4 Yrs,ERPacademic coordinatorERP Systemadvanced excelExaminationInternal AuditAcademic AdministrationStudent Coordination,Not disclosed,Education,1-4,1,4,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
urgent opening : academic coordinator @ itm group at navi mumbai,Itm Edutech Training,Mumbai (All Areas),1-4 Yrs,ERPacademic coordinatorERP Systemadvanced excelExaminationInternal AuditAcademic AdministrationStudent Coordination,Not disclosed,Education,1-4,1,4,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
hr manager | talent acquisition & hr operations,Boston Institute Of Analytics,Thane,1-3 Yrs,RecruitmentSales HiringSales RecruitmentRecruitment OperationsHuman Resource ManagementCandidate SourcingHR OperationsHR,4-6 Lacs PA,Education,1-3,1,3,4.0,6.0,True,5.0,7.0,2024-11-17,13.0,Entry,False,False
hr manager | talent acquisition & hr operations,Boston Institute Of Analytics,Navi Mumbai,1-3 Yrs,RecruitmentSales HiringSales RecruitmentRecruitment OperationsHuman Resource ManagementCandidate SourcingHR OperationsHR,4-6 Lacs PA,Education,1-3,1,3,4.0,6.0,True,5.0,7.0,2024-11-17,13.0,Entry,False,False
hr manager | talent acquisition & hr operations,Boston Institute Of Analytics,Mumbai (All Areas),1-3 Yrs,RecruitmentSales HiringSales RecruitmentRecruitment OperationsHuman Resource ManagementCandidate SourcingHR OperationsHR,4-6 Lacs PA,Education,1-3,1,3,4.0,6.0,True,5.0,7.0,2024-11-17,13.0,Entry,False,False
project engineer  civil,K12 Techno Services,Jodhpur,3-5 Yrs,Project EngineeringSite SupervisionSite ExecutionCivil EngineeringConstruction ManagementBuilding ConstructionBuildingCivil,4-5.5 Lacs PA,Education,3-5,3,5,4.0,5.5,True,4.75,7.0,2024-11-17,13.0,Mid,False,False
project engineer  civil,K12 Techno Services,Mumbai (All Areas),3-5 Yrs,Project EngineeringSite SupervisionSite ExecutionCivil EngineeringConstruction ManagementBuilding ConstructionBuildingCivil,4-5.5 Lacs PA,Education,3-5,3,5,4.0,5.5,True,4.75,7.0,2024-11-17,13.0,Mid,False,False
pre sales executive   edtech,Boston Institute Of Analytics,Thane,1-5 Yrs,PresalesEdtechStudent CounselingEducational SalesLead GenerationOutbound SalesCRM ManagementTelecalling,4-5 Lacs PA,Education,1-5,1,5,4.0,5.0,True,4.5,7.0,2024-11-17,13.0,Entry,False,False
pre sales executive   edtech,Boston Institute Of Analytics,Navi Mumbai,1-5 Yrs,PresalesEdtechStudent CounselingEducational SalesLead GenerationOutbound SalesCRM ManagementTelecalling,4-5 Lacs PA,Education,1-5,1,5,4.0,5.0,True,4.5,7.0,2024-11-17,13.0,Entry,False,False
pre sales executive   edtech,Boston Institute Of Analytics,Mumbai (All Areas),1-5 Yrs,PresalesEdtechStudent CounselingEducational SalesLead GenerationOutbound SalesCRM ManagementTelecalling,4-5 Lacs PA,Education,1-5,1,5,4.0,5.0,True,4.5,7.0,2024-11-17,13.0,Entry,False,False
graphic designer,Awdiz Company,Navi Mumbai,3-7 Yrs,Graphic DesigningAdobe IllustratorAdobe photoshopFigmaCanvaGraphic DesignerAdobeDesign,2-3 Lacs PA,Education,3-7,3,7,2.0,3.0,True,2.5,7.0,2024-11-17,13.0,Mid,False,False
digital marketing executive,Awdiz Company,Navi Mumbai,3-7 Yrs,Digital MarketingGoogle AdsFacebook AdsGoogle Tag ManagerAnalyticsSearch Engine OptimizationGoogleSearch engine,4-6 Lacs PA,Education,3-7,3,7,4.0,6.0,True,5.0,7.0,2024-11-17,13.0,Mid,False,False
english faculty,Allen Career Institute,Mumbai Suburban,3-5 Yrs,Spoken EnglishTeaching EnglishGrammarEnglish LanguageEnglishTeachingLanguages,3.5-6.5 Lacs PA,Education,3-5,3,5,3.5,6.5,True,5.0,7.0,2024-11-17,13.0,Mid,False,False
digital product marketing manager,Ec Council,Mumbai Suburban,5-10 Yrs,product marketingDigital Marketingbrand marketingStrategic Marketing PlanningBrand CampaignsBrand Planningdigital account managerDigital Campaigns,Not disclosed,Education,5-10,5,10,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Mid,False,False
"day care coordinator  eager beavers preschool & daycare ,andheri e jb",Eager Beavers Preschool & Daycare,Mumbai(Kandivali West +1),0-4 Yrs,Pre PrimaryPreschoolDay CareEarly Childhood EducationArtTeacher ActivitiesNurseryTeacher Training,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,8.0,2024-11-16,14.0,Entry,False,False
sales manager,Wisetime Learning .,Lucknow,0-3 Yrs,B2C SalesEdtechEducational SalesCommunication SkillsSalesAnalytical SkillsConcept SellingRelationship Building,3-6 Lacs PA,Education,0-3,0,3,3.0,6.0,True,4.5,9.0,2024-11-15,15.0,Entry,False,False
sales manager,Wisetime Learning .,Delhi / NCR,0-3 Yrs,B2C SalesEdtechEducational SalesCommunication SkillsSalesAnalytical SkillsConcept SellingRelationship Building,3-6 Lacs PA,Education,0-3,0,3,3.0,6.0,True,4.5,9.0,2024-11-15,15.0,Entry,False,False
sales manager,Wisetime Learning .,Mumbai (All Areas),0-3 Yrs,B2C SalesEdtechEducational SalesCommunication SkillsSalesAnalytical SkillsConcept SellingRelationship Building,3-6 Lacs PA,Education,0-3,0,3,3.0,6.0,True,4.5,9.0,2024-11-15,15.0,Entry,False,False
immediate joiner |top ed tech ( inside sales) | mumbai(all areas),Rmw India Services,Navi Mumbai,1-4 Yrs,Admission CounsellingCommunication SkillsSupport ServicesResult OrientationB2C SalesConvincing PowerRevenue GenerationCounselling,3-5 Lacs PA,Education,1-4,1,4,3.0,5.0,True,4.0,1.0,2024-11-23,7.0,Entry,False,False
immediate joiner |top ed tech ( inside sales) | mumbai(all areas),Rmw India Services,Mumbai (All Areas),1-4 Yrs,Admission CounsellingCommunication SkillsSupport ServicesResult OrientationB2C SalesConvincing PowerRevenue GenerationCounselling,3-5 Lacs PA,Education,1-4,1,4,3.0,5.0,True,4.0,1.0,2024-11-23,7.0,Entry,False,False
immediate joiner |top ed tech ( inside sales) | mumbai(all areas),Rmw India Services,Kalyan,1-4 Yrs,Admission CounsellingCommunication SkillsSupport ServicesResult OrientationB2C SalesConvincing PowerRevenue GenerationCounselling,3-5 Lacs PA,Education,1-4,1,4,3.0,5.0,True,4.0,1.0,2024-11-23,7.0,Entry,False,False
primary teachers  mother teacher,St.Willibrord Innovative School,Mumbai,0-3 Yrs,CTeaching,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,10.0,2024-11-14,16.0,Entry,False,False
preschool teacher,St.Willibrord Innovative School,Mumbai,0-2 Yrs,ComplianceSchool administrationLicensingTeachingAdministrationPreschool,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,10.0,2024-11-14,16.0,Entry,False,False
pre primary teacher,St.Willibrord Innovative School,Mumbai,0-3 Yrs,Interpersonal skillsLegalTeachingInterpersonal SkillInterpersonal,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,10.0,2024-11-14,16.0,Entry,False,False
math and science teacher for primary section,St.Willibrord Innovative School,Mumbai,0-2 Yrs,UsageManagementTeachingScience teachingScienceMathematics,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,10.0,2024-11-14,16.0,Entry,False,False
hindi and marathi teacher for primary section,St.Willibrord Innovative School,Mumbai,0-2 Yrs,ManagementTeachingMarathiHindi,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,10.0,2024-11-14,16.0,Entry,False,False
graphic designer,St.Willibrord Innovative School,Mumbai,0-2 Yrs,GraphicsPrintingGraphic designingIllustratorSocial mediaConceptualizationPhotoshopMerchandising,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,10.0,2024-11-14,16.0,Entry,False,False
graphic designer,St.Willibrord Innovative School,Vasai,0-2 Yrs,GraphicsPrintingGraphic designingIllustratorSocial mediaConceptualizationPhotoshopMerchandising,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,10.0,2024-11-14,16.0,Entry,False,False
english and social studies teacher for primary section,St.Willibrord Innovative School,Mumbai,0-3 Yrs,Analytical skillsManagementTeachingAnalyticsTeaching englishAnalytical SkillAnalyticalEnglish,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,10.0,2024-11-14,16.0,Entry,False,False
english for ib/ igcse,The Cathedral &Amp;Amp; John Connon School,Mumbai,1-3 Yrs,English for IB/ IGCSEEnglishIGCSEIB,Not disclosed,Education,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
jr dotnet developer,Oneinsure,Mumbai,0-3 Yrs,c#cssc++software developmentbootstrapajaxsql serverjavascript,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,11.0,2024-11-13,17.0,Entry,False,False
home tutor,Jha Home Tuition,Mumbai,0-3 Yrs,tgtbedchemistrybiologymathematicstutoringteachinghome tuition,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,11.0,2024-11-13,17.0,Entry,False,False
administrator,Educo,Mumbai,0-1 Yrs,administration Managementtravel logisticsadministration Planningcalendar ManagementTravelManagementPlanningAdministration,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,12.0,2024-11-12,18.0,Entry,False,False
administrator,Educo,Parel,0-1 Yrs,administration Managementtravel logisticsadministration Planningcalendar ManagementTravelManagementPlanningAdministration,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,12.0,2024-11-12,18.0,Entry,False,False
senior resident radiology department,K J Somaiya Medical College And Research Centre,Mumbai,0-1 Yrs,TeachingSonographyRadio DiagnosisMRIRadiologyX-RayUSGMammography,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,12.0,2024-11-12,18.0,Entry,False,False
hiring freshers | inside sales | top ed tech,Zell Education,Thane,0-5 Yrs,Inside SalesEdtechAdmission CounsellingNegotiationBdeB2C SalesConvincing PowerBdm,3.5-7 Lacs PA,Education,0-5,0,5,3.5,7.0,True,5.25,5.0,2024-11-19,11.0,Entry,False,False
hiring freshers | inside sales | top ed tech,Zell Education,Virar,0-5 Yrs,Inside SalesEdtechAdmission CounsellingNegotiationBdeB2C SalesConvincing PowerBdm,3.5-7 Lacs PA,Education,0-5,0,5,3.5,7.0,True,5.25,5.0,2024-11-19,11.0,Entry,False,False
hiring freshers | inside sales | top ed tech,Zell Education,Mumbai (All Areas),0-5 Yrs,Inside SalesEdtechAdmission CounsellingNegotiationBdeB2C SalesConvincing PowerBdm,3.5-7 Lacs PA,Education,0-5,0,5,3.5,7.0,True,5.25,5.0,2024-11-19,11.0,Entry,False,False
career counsellor   (freshers are welcome),Siec Education,Mumbai(Andheri West),0-2 Yrs,Admission CounsellingEducation CounselingCareer CounsellingVerbal CommunicationStudent CounselingFluentCallingConvincing Power,2-3.5 Lacs PA,Education,0-2,0,2,2.0,3.5,True,2.75,14.0,2024-11-10,20.0,Entry,False,False
assistant professor/senior resident community medicine,K J Somaiya Medical College And Research Centre,Mumbai,0-2 Yrs,Community MedicineLecturer ActivitiesTeachingAssistanceMedicineSenior,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,14.0,2024-11-10,20.0,Entry,False,False
seocndary teacher,Svkms Jv Parekh International School,Mumbai,1-3 Yrs,Manager TechnologyHRResearchHrsdTechnology managementTechnologyTeachingManagement,Not disclosed,Education,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
receptionist,Svkms Jv Parekh International School,Mumbai,1-3 Yrs,Manager TechnologyHRResearchHrsdTechnologyTechnology managementManagement,Not disclosed,Education,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
library assistant,Svkms Jv Parekh International School,Mumbai,1-3 Yrs,Manager TechnologyHRResearchTechnologyManagementHrsdAssistanceLibrary,Not disclosed,Education,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
igcse teacher,Svkms Jv Parekh International School,Mumbai,1-4 Yrs,Manager TechnologyHRResearchHrsdTechnology managementIGCSEManagementTechnology,Not disclosed,Education,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
graphic design & digital marketing specialist,Hsnc Board,Mumbai,0-2 Yrs,Digital MarketingAdobe PhotoshopCanvasocial media strategiesSocial Media ManagementCorelDRAWGraphic DesignPhotoshop,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,15.0,2024-11-09,21.0,Entry,False,False
aws trainer (faculty) wfh,Client Of Covansis,Chennai,1-5 Yrs,AWSAWS trainer,3-4 Lacs PA,Education,1-5,1,5,3.0,4.0,True,3.5,5.0,2024-11-19,11.0,Entry,False,False
aws trainer (faculty) wfh,Client Of Covansis,Mumbai (All Areas),1-5 Yrs,AWSAWS trainer,3-4 Lacs PA,Education,1-5,1,5,3.0,4.0,True,3.5,5.0,2024-11-19,11.0,Entry,False,False
"python trainer (faculty) mumbai, chennai",Client Of Covansis,Chennai,1-5 Yrs,PythonCloudAWS,3-4 Lacs PA,Education,1-5,1,5,3.0,4.0,True,3.5,5.0,2024-11-19,11.0,Entry,False,False
"python trainer (faculty) mumbai, chennai",Client Of Covansis,Mumbai (All Areas),1-5 Yrs,PythonCloudAWS,3-4 Lacs PA,Education,1-5,1,5,3.0,4.0,True,3.5,5.0,2024-11-19,11.0,Entry,False,False
executive assistant,Dr. Ameet Parekh,Mumbai,4-6 Yrs,Calender ManagementTravel ManagementEATravelManagementCalendar ManagementAssistanceExecutive support,3-6 Lacs PA,Education,4-6,4,6,3.0,6.0,True,4.5,16.0,2024-11-08,22.0,Mid,False,False
software developer instructor  data structures and algorithms,Nxtwave Disruptive Technologies,Hyderabad,1-3 Yrs,TutoringProblem SolvingProgrammingMentoringData Structures And AlgorithmsAlgorithmsData StructuresDevelopment,6-12 Lacs PA,Education,1-3,1,3,6.0,12.0,True,9.0,4.0,2024-11-20,10.0,Entry,False,False
software developer instructor  data structures and algorithms,Nxtwave Disruptive Technologies,Chennai,1-3 Yrs,TutoringProblem SolvingProgrammingMentoringData Structures And AlgorithmsAlgorithmsData StructuresDevelopment,6-12 Lacs PA,Education,1-3,1,3,6.0,12.0,True,9.0,4.0,2024-11-20,10.0,Entry,False,False
software developer instructor  data structures and algorithms,Nxtwave Disruptive Technologies,Mumbai (All Areas),1-3 Yrs,TutoringProblem SolvingProgrammingMentoringData Structures And AlgorithmsAlgorithmsData StructuresDevelopment,6-12 Lacs PA,Education,1-3,1,3,6.0,12.0,True,9.0,4.0,2024-11-20,10.0,Entry,False,False
